ticker,company_name,industry_group,cik,fiscal_year,rd_expense_usd,rd_expense_musd,sec_fact_tag,form,filed_date,source_url,crawl_time,raw_file
UTHR,United Therapeutics Corporation,Biotechnology,0001082554,2017,264600000.0,264.6,ResearchAndDevelopmentExpense,10-K,2018-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0001082554.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001082554_4bae29245dd15329.json
UTHR,United Therapeutics Corporation,Biotechnology,0001082554,2018,357900000.0,357.9,ResearchAndDevelopmentExpense,10-K,2019-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0001082554.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001082554_4bae29245dd15329.json
UTHR,United Therapeutics Corporation,Biotechnology,0001082554,2019,1182600000.0,1182.6,ResearchAndDevelopmentExpense,10-K,2020-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0001082554.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001082554_4bae29245dd15329.json
UTHR,United Therapeutics Corporation,Biotechnology,0001082554,2020,357700000.0,357.7,ResearchAndDevelopmentExpense,10-K,2021-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0001082554.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001082554_4bae29245dd15329.json
UTHR,United Therapeutics Corporation,Biotechnology,0001082554,2021,540100000.0,540.1,ResearchAndDevelopmentExpense,10-K,2022-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0001082554.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001082554_4bae29245dd15329.json
UTHR,United Therapeutics Corporation,Biotechnology,0001082554,2022,322900000.0,322.9,ResearchAndDevelopmentExpense,10-K,2023-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0001082554.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001082554_4bae29245dd15329.json
UTHR,United Therapeutics Corporation,Biotechnology,0001082554,2023,408000000.0,408.0,ResearchAndDevelopmentExpense,10-K,2024-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0001082554.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001082554_4bae29245dd15329.json
UTHR,United Therapeutics Corporation,Biotechnology,0001082554,2024,481000000.0,481.0,ResearchAndDevelopmentExpense,10-K,2025-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0001082554.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001082554_4bae29245dd15329.json
UTHR,United Therapeutics Corporation,Biotechnology,0001082554,2025,550000000.0,550.0,ResearchAndDevelopmentExpense,10-K,2026-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0001082554.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001082554_4bae29245dd15329.json
SRPT,"Sarepta Therapeutics, Inc.",Biotechnology,0000873303,2011,66862000.0,66.862,ResearchAndDevelopmentExpense,10-K,2012-03-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0000873303.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000873303_92e1117aa072ad7f.json
SRPT,"Sarepta Therapeutics, Inc.",Biotechnology,0000873303,2012,12834000.0,12.834,ResearchAndDevelopmentExpense,10-K,2013-03-15,https://data.sec.gov/api/xbrl/companyfacts/CIK0000873303.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000873303_92e1117aa072ad7f.json
SRPT,"Sarepta Therapeutics, Inc.",Biotechnology,0000873303,2013,25076000.0,25.076,ResearchAndDevelopmentExpense,10-K,2014-03-03,https://data.sec.gov/api/xbrl/companyfacts/CIK0000873303.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000873303_92e1117aa072ad7f.json
SRPT,"Sarepta Therapeutics, Inc.",Biotechnology,0000873303,2014,30832000.0,30.832,ResearchAndDevelopmentExpense,10-K,2015-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0000873303.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000873303_92e1117aa072ad7f.json
SRPT,"Sarepta Therapeutics, Inc.",Biotechnology,0000873303,2015,41376000.0,41.376,ResearchAndDevelopmentExpense,10-K,2016-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0000873303.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000873303_92e1117aa072ad7f.json
SRPT,"Sarepta Therapeutics, Inc.",Biotechnology,0000873303,2016,70749000.0,70.749,ResearchAndDevelopmentExpense,10-K,2017-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0000873303.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000873303_92e1117aa072ad7f.json
SRPT,"Sarepta Therapeutics, Inc.",Biotechnology,0000873303,2017,44441000.0,44.441,ResearchAndDevelopmentExpense,10-K,2018-03-01,https://data.sec.gov/api/xbrl/companyfacts/CIK0000873303.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000873303_92e1117aa072ad7f.json
SRPT,"Sarepta Therapeutics, Inc.",Biotechnology,0000873303,2018,146207000.0,146.207,ResearchAndDevelopmentExpense,10-K,2019-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0000873303.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000873303_92e1117aa072ad7f.json
SRPT,"Sarepta Therapeutics, Inc.",Biotechnology,0000873303,2019,223141000.0,223.141,ResearchAndDevelopmentExpense,10-K,2020-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0000873303.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000873303_92e1117aa072ad7f.json
SRPT,"Sarepta Therapeutics, Inc.",Biotechnology,0000873303,2020,207239000.0,207.239,ResearchAndDevelopmentExpense,10-K,2021-03-01,https://data.sec.gov/api/xbrl/companyfacts/CIK0000873303.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000873303_92e1117aa072ad7f.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2010,145160000.0,145.16,ResearchAndDevelopmentExpense,10-K,2011-03-01,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2011,157397000.0,157.397,ResearchAndDevelopmentExpense,10-K,2012-02-29,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2012,158458000.0,158.458,ResearchAndDevelopmentExpense,10-K,2013-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2013,173700000.0,173.7,ResearchAndDevelopmentExpense,10-K,2014-03-03,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2014,238900000.0,238.9,ResearchAndDevelopmentExpense,10-K,2015-03-02,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2015,319500000.0,319.5,ResearchAndDevelopmentExpense,10-K,2016-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2016,340400000.0,340.4,ResearchAndDevelopmentExpense,10-K,2017-03-01,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2017,372500000.0,372.5,ResearchAndDevelopmentExpense,10-K,2018-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2018,411900000.0,411.9,ResearchAndDevelopmentExpense,10-K,2019-03-01,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2019,461500000.0,461.5,ResearchAndDevelopmentExpense,10-K,2020-03-02,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2020,531000000.0,531.0,ResearchAndDevelopmentExpense,10-K,2021-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2021,638200000.0,638.2,ResearchAndDevelopmentExpense,10-K,2022-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2025,915619000.0,915.619,ResearchAndDevelopmentExpense,10-K,2026-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
RARE,Ultragenyx Pharmaceutical Inc.,Biotechnology,0001515673,2014,45967000.0,45.967,ResearchAndDevelopmentExpense,10-K,2015-03-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0001515673.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001515673_3094a18d6dfb601b.json
RARE,Ultragenyx Pharmaceutical Inc.,Biotechnology,0001515673,2015,114737000.0,114.737,ResearchAndDevelopmentExpense,10-K,2016-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0001515673.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001515673_3094a18d6dfb601b.json
RARE,Ultragenyx Pharmaceutical Inc.,Biotechnology,0001515673,2016,183204000.0,183.204,ResearchAndDevelopmentExpense,10-K,2017-02-17,https://data.sec.gov/api/xbrl/companyfacts/CIK0001515673.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001515673_3094a18d6dfb601b.json
RARE,Ultragenyx Pharmaceutical Inc.,Biotechnology,0001515673,2017,231644000.0,231.644,ResearchAndDevelopmentExpense,10-K,2018-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0001515673.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001515673_3094a18d6dfb601b.json
RARE,Ultragenyx Pharmaceutical Inc.,Biotechnology,0001515673,2018,293998000.0,293.998,ResearchAndDevelopmentExpense,10-K,2019-02-20,https://data.sec.gov/api/xbrl/companyfacts/CIK0001515673.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001515673_3094a18d6dfb601b.json
RARE,Ultragenyx Pharmaceutical Inc.,Biotechnology,0001515673,2019,357355000.0,357.355,ResearchAndDevelopmentExpense,10-K,2020-02-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0001515673.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001515673_3094a18d6dfb601b.json
RARE,Ultragenyx Pharmaceutical Inc.,Biotechnology,0001515673,2020,412084000.0,412.084,ResearchAndDevelopmentExpense,10-K,2021-02-12,https://data.sec.gov/api/xbrl/companyfacts/CIK0001515673.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001515673_3094a18d6dfb601b.json
RARE,Ultragenyx Pharmaceutical Inc.,Biotechnology,0001515673,2021,497153000.0,497.153,ResearchAndDevelopmentExpense,10-K,2022-02-15,https://data.sec.gov/api/xbrl/companyfacts/CIK0001515673.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001515673_3094a18d6dfb601b.json
RARE,Ultragenyx Pharmaceutical Inc.,Biotechnology,0001515673,2022,705789000.0,705.789,ResearchAndDevelopmentExpense,10-K,2023-02-17,https://data.sec.gov/api/xbrl/companyfacts/CIK0001515673.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001515673_3094a18d6dfb601b.json
RARE,Ultragenyx Pharmaceutical Inc.,Biotechnology,0001515673,2023,648449000.0,648.449,ResearchAndDevelopmentExpense,10-K,2024-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0001515673.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001515673_3094a18d6dfb601b.json
RARE,Ultragenyx Pharmaceutical Inc.,Biotechnology,0001515673,2024,697865000.0,697.865,ResearchAndDevelopmentExpense,10-K,2025-02-19,https://data.sec.gov/api/xbrl/companyfacts/CIK0001515673.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001515673_3094a18d6dfb601b.json
RARE,Ultragenyx Pharmaceutical Inc.,Biotechnology,0001515673,2025,750000000.0,750.0,ResearchAndDevelopmentExpense,10-K,2026-02-18,https://data.sec.gov/api/xbrl/companyfacts/CIK0001515673.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001515673_3094a18d6dfb601b.json
ARWR,"Arrowhead Pharmaceuticals, Inc.",Biotechnology,0000879407,2011,3277760.0,3.27776,ResearchAndDevelopmentExpense,10-K,2011-12-20,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879407.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879407_dfe9965b79f03dab.json
ARWR,"Arrowhead Pharmaceuticals, Inc.",Biotechnology,0000879407,2012,5391463.0,5.391463,ResearchAndDevelopmentExpense,10-K,2012-12-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879407.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879407_dfe9965b79f03dab.json
ARWR,"Arrowhead Pharmaceuticals, Inc.",Biotechnology,0000879407,2013,8705627.0,8.705627,ResearchAndDevelopmentExpense,10-K,2013-12-18,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879407.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879407_dfe9965b79f03dab.json
ARWR,"Arrowhead Pharmaceuticals, Inc.",Biotechnology,0000879407,2014,23138050.0,23.13805,ResearchAndDevelopmentExpense,10-K,2014-11-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879407.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879407_dfe9965b79f03dab.json
ARWR,"Arrowhead Pharmaceuticals, Inc.",Biotechnology,0000879407,2015,47267361.0,47.267361,ResearchAndDevelopmentExpense,10-K,2015-12-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879407.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879407_dfe9965b79f03dab.json
ARWR,"Arrowhead Pharmaceuticals, Inc.",Biotechnology,0000879407,2025,607159000.0,607.159,ResearchAndDevelopmentExpense,10-K,2025-11-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879407.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879407_dfe9965b79f03dab.json
BEAM,Beam Therapeutics Inc.,Biotechnology,0001745999,2020,103179000.0,103.179,ResearchAndDevelopmentExpense,10-K,2021-03-15,https://data.sec.gov/api/xbrl/companyfacts/CIK0001745999.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001745999_c0cb77e3e5170e03.json
BEAM,Beam Therapeutics Inc.,Biotechnology,0001745999,2021,387087000.0,387.087,ResearchAndDevelopmentExpense,10-K,2022-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0001745999.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001745999_c0cb77e3e5170e03.json
BEAM,Beam Therapeutics Inc.,Biotechnology,0001745999,2022,311594000.0,311.594,ResearchAndDevelopmentExpense,10-K,2023-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0001745999.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001745999_c0cb77e3e5170e03.json
BEAM,Beam Therapeutics Inc.,Biotechnology,0001745999,2023,437381000.0,437.381,ResearchAndDevelopmentExpense,10-K,2024-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0001745999.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001745999_c0cb77e3e5170e03.json
BEAM,Beam Therapeutics Inc.,Biotechnology,0001745999,2024,367561000.0,367.561,ResearchAndDevelopmentExpense,10-K,2025-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0001745999.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001745999_c0cb77e3e5170e03.json
BEAM,Beam Therapeutics Inc.,Biotechnology,0001745999,2025,409618000.0,409.618,ResearchAndDevelopmentExpense,10-K,2026-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0001745999.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001745999_c0cb77e3e5170e03.json
CRSP,CRISPR Therapeutics AG,Biotechnology,0001674416,2016,42238000.0,42.238,ResearchAndDevelopmentExpense,10-K,2017-03-10,https://data.sec.gov/api/xbrl/companyfacts/CIK0001674416.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001674416_719b2e98d8ea2c25.json
CRSP,CRISPR Therapeutics AG,Biotechnology,0001674416,2017,69800000.0,69.8,ResearchAndDevelopmentExpense,10-K,2018-03-08,https://data.sec.gov/api/xbrl/companyfacts/CIK0001674416.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001674416_719b2e98d8ea2c25.json
CRSP,CRISPR Therapeutics AG,Biotechnology,0001674416,2018,113773000.0,113.773,ResearchAndDevelopmentExpense,10-K,2019-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0001674416.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001674416_719b2e98d8ea2c25.json
CRSP,CRISPR Therapeutics AG,Biotechnology,0001674416,2019,179362000.0,179.362,ResearchAndDevelopmentExpense,10-K,2020-02-12,https://data.sec.gov/api/xbrl/companyfacts/CIK0001674416.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001674416_719b2e98d8ea2c25.json
CRSP,CRISPR Therapeutics AG,Biotechnology,0001674416,2020,266946000.0,266.946,ResearchAndDevelopmentExpense,10-K,2021-02-16,https://data.sec.gov/api/xbrl/companyfacts/CIK0001674416.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001674416_719b2e98d8ea2c25.json
CRSP,CRISPR Therapeutics AG,Biotechnology,0001674416,2021,438633000.0,438.633,ResearchAndDevelopmentExpense,10-K,2022-02-15,https://data.sec.gov/api/xbrl/companyfacts/CIK0001674416.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001674416_719b2e98d8ea2c25.json
CRSP,CRISPR Therapeutics AG,Biotechnology,0001674416,2022,461645000.0,461.645,ResearchAndDevelopmentExpense,10-K,2023-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0001674416.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001674416_719b2e98d8ea2c25.json
CRSP,CRISPR Therapeutics AG,Biotechnology,0001674416,2023,387332000.0,387.332,ResearchAndDevelopmentExpense,10-K,2024-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0001674416.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001674416_719b2e98d8ea2c25.json
CRSP,CRISPR Therapeutics AG,Biotechnology,0001674416,2024,320653000.0,320.653,ResearchAndDevelopmentExpense,10-K,2025-02-11,https://data.sec.gov/api/xbrl/companyfacts/CIK0001674416.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001674416_719b2e98d8ea2c25.json
CRSP,CRISPR Therapeutics AG,Biotechnology,0001674416,2025,284806000.0,284.806,ResearchAndDevelopmentExpense,10-K,2026-02-12,https://data.sec.gov/api/xbrl/companyfacts/CIK0001674416.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001674416_719b2e98d8ea2c25.json
EDIT,"Editas Medicine, Inc.",Biotechnology,0001650664,2016,56979000.0,56.979,ResearchAndDevelopmentExpense,10-K,2017-03-03,https://data.sec.gov/api/xbrl/companyfacts/CIK0001650664.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001650664_a5c8198b29dfa877.json
EDIT,"Editas Medicine, Inc.",Biotechnology,0001650664,2017,83159000.0,83.159,ResearchAndDevelopmentExpense,10-K,2018-03-08,https://data.sec.gov/api/xbrl/companyfacts/CIK0001650664.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001650664_a5c8198b29dfa877.json
EDIT,"Editas Medicine, Inc.",Biotechnology,0001650664,2018,90654000.0,90.654,ResearchAndDevelopmentExpense,10-K,2019-03-01,https://data.sec.gov/api/xbrl/companyfacts/CIK0001650664.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001650664_a5c8198b29dfa877.json
EDIT,"Editas Medicine, Inc.",Biotechnology,0001650664,2019,96898000.0,96.898,ResearchAndDevelopmentExpense,10-K,2020-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0001650664.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001650664_a5c8198b29dfa877.json
EDIT,"Editas Medicine, Inc.",Biotechnology,0001650664,2020,157996000.0,157.996,ResearchAndDevelopmentExpense,10-K,2021-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0001650664.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001650664_a5c8198b29dfa877.json
EDIT,"Editas Medicine, Inc.",Biotechnology,0001650664,2021,142507000.0,142.507,ResearchAndDevelopmentExpense,10-K,2022-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0001650664.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001650664_a5c8198b29dfa877.json
EDIT,"Editas Medicine, Inc.",Biotechnology,0001650664,2022,174958000.0,174.958,ResearchAndDevelopmentExpense,10-K,2023-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0001650664.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001650664_a5c8198b29dfa877.json
EDIT,"Editas Medicine, Inc.",Biotechnology,0001650664,2023,177651000.0,177.651,ResearchAndDevelopmentExpense,10-K,2024-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0001650664.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001650664_a5c8198b29dfa877.json
EDIT,"Editas Medicine, Inc.",Biotechnology,0001650664,2024,199247000.0,199.247,ResearchAndDevelopmentExpense,10-K,2025-03-05,https://data.sec.gov/api/xbrl/companyfacts/CIK0001650664.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001650664_a5c8198b29dfa877.json
EDIT,"Editas Medicine, Inc.",Biotechnology,0001650664,2025,89953000.0,89.953,ResearchAndDevelopmentExpense,10-K,2026-03-09,https://data.sec.gov/api/xbrl/companyfacts/CIK0001650664.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001650664_a5c8198b29dfa877.json
NTLA,"Intellia Therapeutics, Inc.",Biotechnology,0001652130,2016,11331000.0,11.331,ResearchAndDevelopmentExpense,10-K,2017-03-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652130.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001652130_90c72081e21d9f31.json
NTLA,"Intellia Therapeutics, Inc.",Biotechnology,0001652130,2017,21170000.0,21.17,ResearchAndDevelopmentExpense,10-K,2018-03-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652130.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001652130_90c72081e21d9f31.json
NTLA,"Intellia Therapeutics, Inc.",Biotechnology,0001652130,2018,19918000.0,19.918,ResearchAndDevelopmentExpense,10-K,2019-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652130.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001652130_90c72081e21d9f31.json
NTLA,"Intellia Therapeutics, Inc.",Biotechnology,0001652130,2019,31731000.0,31.731,ResearchAndDevelopmentExpense,10-K,2020-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652130.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001652130_90c72081e21d9f31.json
NTLA,"Intellia Therapeutics, Inc.",Biotechnology,0001652130,2020,38231000.0,38.231,ResearchAndDevelopmentExpense,10-K,2021-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652130.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001652130_90c72081e21d9f31.json
NTLA,"Intellia Therapeutics, Inc.",Biotechnology,0001652130,2021,229807000.0,229.807,ResearchAndDevelopmentExpense,10-K,2022-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652130.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001652130_90c72081e21d9f31.json
NTLA,"Intellia Therapeutics, Inc.",Biotechnology,0001652130,2022,419979000.0,419.979,ResearchAndDevelopmentExpense,10-K,2023-02-23,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652130.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001652130_90c72081e21d9f31.json
NTLA,"Intellia Therapeutics, Inc.",Biotechnology,0001652130,2023,435069000.0,435.069,ResearchAndDevelopmentExpense,10-K,2024-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652130.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001652130_90c72081e21d9f31.json
NTLA,"Intellia Therapeutics, Inc.",Biotechnology,0001652130,2024,466311000.0,466.311,ResearchAndDevelopmentExpense,10-K,2025-02-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0001652130.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001652130_90c72081e21d9f31.json
