region,city,report_year,report_week,year_week,cluster_id,risk_level,risk_score,avg_temperature,avg_humidity,precipitation_total,wind_speed,influenza_ili_percent_north,influenza_ili_percent_south,influenza_outbreak_count,resp_outpatient_ili_influenza_positive_rate,resp_outpatient_ili_covid_positive_rate,resp_outpatient_ili_rsv_positive_rate,resp_outpatient_ili_mycoplasma_positive_rate,resp_hospital_sari_influenza_positive_rate,resp_hospital_sari_covid_positive_rate
吉林,长春,2025,37,2025-W37,1,中风险,3.3875,18.6743,74.0443,6.65,2.9814,2.8,3.6,,3.6,6.8,5.6,0.4,1,3.3
吉林,长春,2025,38,2025-W38,1,中风险,4.2889,15.2014,68.7929,9.15,2.1943,2.9,3.8,13,3.5,5.3,5.9,0.3,1.1,2.8
吉林,长春,2025,39,2025-W39,1,中风险,4.5667,15.9529,76.6957,10.43,2.5529,2.9,3.8,16,4.1,3.6,7.6,0.2,1,1.9
吉林,长春,2025,40,2025-W40,1,中风险,3.8,16.5571,78.7843,0.48,3.0571,3.3,4.4,11,3,3.2,5.7,0.3,1.2,2.1
吉林,长春,2025,41,2025-W41,1,中风险,2.9111,8.45,67.2029,0.66,2.6029,2.8,4.1,4,3.5,2.3,6.7,0.3,1.1,1.4
吉林,长春,2025,42,2025-W42,1,中风险,8.4625,2.8286,77.3086,6.58,2.51,2.7,,49,5.8,1.8,5.6,0.5,1.3,1
吉林,长春,2025,43,2025-W43,1,中风险,21.2875,0.4457,65.1957,0.01,2.2757,3.6,,144,10.5,1.5,7,0.4,2.4,0.9
吉林,长春,2025,44,2025-W44,1,中风险,43.0889,0.5786,71.2571,7.14,3.3471,5.1,4.6,347,17.5,1.4,6.6,0.4,4.2,1
吉林,长春,2025,45,2025-W45,0,高风险,75.6222,1.0329,74.8943,1.2,3.8086,6.1,5.5,621,29.8,1.1,6.1,0.5,9.8,0.7
吉林,长春,2025,46,2025-W46,0,高风险,127.3125,-0.53,66.8314,1.08,3.3086,7,,955,38.1,0.5,5,0.3,11.4,1.2
吉林,长春,2025,47,2025-W47,0,高风险,163.8,-2.91,71.12,0.48,4.1671,8.6,,1234,44.8,0.6,4.3,0.6,16.4,1.1
吉林,长春,2025,48,2025-W48,0,高风险,203.2,-4.3843,73.8586,1.27,3.4486,9.1,,1541,51.1,0.6,3.5,0.3,19,1
吉林,长春,2025,49,2025-W49,0,高风险,146.6111,-10.8229,73.1457,0.92,4.2557,7.9,11.1,1219,54.2,0.3,4,0.2,22.1,0.7
吉林,长春,2025,50,2025-W50,0,高风险,82.9111,-11.8071,69.8171,0.23,2.6257,6.3,9.7,651,50.2,0.5,4.9,0.2,22.5,0.9
吉林,长春,2025,51,2025-W51,0,高风险,34.2625,-9.4,75.43,0.63,3.9686,4.9,,201,41.9,0.7,6.1,0.4,18.6,0.5
吉林,长春,2025,52,2025-W52,1,中风险,17.9875,-13.8386,81.5786,8.6,4.1043,4.2,,82,33.7,0.7,7.2,0.3,14.5,1.3
吉林,长春,2026,1,2026-W01,1,中风险,10.6444,-17.8514,81.7771,0.2,3.0357,4.1,5.4,37,27.4,1.1,8.8,0.2,10.6,1.2
吉林,长春,2026,2,2026-W02,1,中风险,7.7889,-14.6343,82.2729,2.39,4.0771,3.7,4.8,19,23.3,1.1,9.8,0.3,7.1,1
吉林,长春,2026,3,2026-W03,1,中风险,7.3222,-18.2857,80.8043,2.94,3.3157,3.5,4.7,18,21.3,0.9,9.3,0.3,6.9,1
吉林,长春,2026,4,2026-W04,1,中风险,5.9333,-21.9086,81.2143,0.02,3.0886,3.4,4.3,8,18.8,1.5,8.3,0.2,7.7,1.2
吉林,长春,2026,5,2026-W05,1,中风险,5.2222,-17.2357,81.2929,0.08,2.3471,3.3,4,4,17.1,2.3,7.9,0.2,6.4,1.8
吉林,长春,2026,6,2026-W06,1,中风险,4.6375,-15.2243,76.9714,1.29,3.6814,3,3.3,,13,2.2,8.6,0.2,5.1,1.7
吉林,长春,2026,7,2026-W07,1,中风险,3.8222,-7.11,81.1071,0.02,3.6129,2.9,3.6,1,11,1.7,8,0.2,4.9,1.1
吉林,长春,2026,8,2026-W08,1,中风险,4.425,-4.6357,74.9843,3.52,5.3271,4.9,4.8,,10.5,1.3,8,0,4.4,1.5
吉林,长春,2026,9,2026-W09,1,中风险,3.95,-8.1357,59.9714,0.15,4.8857,3,3,,11,2.3,6.6,0.2,4.1,1.4
吉林,长春,2026,10,2026-W10,1,中风险,3.6125,-6.28,65.47,1.23,2.79,2.8,2.8,,9.4,2.6,6.8,0.2,3.3,1
吉林,长春,2026,11,2026-W11,1,中风险,4.0556,-1.2329,61.8229,0.06,3.2629,3,3,6,11.3,2.3,5.8,0.2,3.6,1.3
吉林,长春,2026,12,2026-W12,1,中风险,7.3556,-0.6114,57.59,3.06,3.8771,3.5,3.3,32,13.3,2.7,4.4,0.2,5.7,1.1
吉林,长春,2026,13,2026-W13,1,中风险,11.1667,5.0486,58.8171,0.74,3.37,3.6,3.5,64,15.5,2.4,3.9,0.1,6.2,1.3
吉林,长春,2026,14,2026-W14,1,中风险,10.1778,3.4143,62.0771,20.95,3.2614,3.6,3.6,56,16.3,2,4,0.2,5,0.9
吉林,长春,2026,15,2026-W15,1,中风险,6.2333,4.9414,69.02,22.73,4.5571,3.6,3.7,23,15.3,1.8,2.6,0.3,5.5,0.3
吉林,长春,2026,16,2026-W16,1,中风险,5.3778,9.2129,63.5686,7.15,3.7157,3.5,3.7,18,13.4,1.3,2.6,0.2,4.9,0.8
吉林,长春,2026,17,2026-W17,1,中风险,5.8,8.6229,50.6429,15.84,4.0686,3.7,3.9,20,14.8,1.3,2.3,0.2,5.3,0.7
吉林,长春,2026,18,2026-W18,1,中风险,5.7222,12.0429,46.6271,5.35,3.52,3.3,4.1,22,13.3,1.5,1.7,0.1,4.9,0.6
吉林,长春,2026,19,2026-W19,1,中风险,3.9111,13.0729,60.0457,32.62,3.7057,3.6,4.1,7,12.2,1.4,2,0.1,4.2,0.6
吉林,长春,2026,20,2026-W20,1,中风险,5.0333,19.9517,55.6067,0.92,3.6167,3.4,4.2,18,11.9,1.7,1.2,0.2,4,0.7
四川,成都,2024,1,2024-W01,1,中风险,8.4,8.49,79.04,1.43,1.3457,7.1,9.7,,,,,,,
四川,成都,2024,2,2024-W02,1,中风险,7.5,10.6086,77.0057,0.45,1.1157,6.3,8.7,,,,,,,
四川,成都,2024,3,2024-W03,1,中风险,6.85,7.7157,75.7286,11.74,2.6771,6,7.7,,,,,,,
四川,成都,2024,4,2024-W04,1,中风险,6.1,2.7429,74.2586,6.2,1.77,5.2,7,,,,,,,
四川,成都,2024,5,2024-W05,1,中风险,5.7,6.2114,76.6257,2.59,1.6514,5,6.4,,,,,,,
四川,成都,2024,6,2024-W06,1,中风险,6.8,6.9814,74.2914,1.11,1.4129,5.7,7.9,,,,,,,
四川,成都,2024,7,2024-W07,1,中风险,6.65,11.4943,65.9814,0.53,1.9229,5.7,7.6,,,,,,,
四川,成都,2024,8,2024-W08,1,中风险,5,7.18,65.25,3.71,2.8057,4.3,5.7,,,,,,,
四川,成都,2024,9,2024-W09,1,中风险,4.1,7.8557,73.0171,5.69,1.46,4.3,5,3,,,,,,
四川,成都,2024,10,2024-W10,1,中风险,10.5333,11.7371,68.7129,2.59,1.7414,4.1,5.5,22,,,,,,
四川,成都,2024,11,2024-W11,1,中风险,10.8333,15.5943,69.9114,5.9,2.2671,4.1,5.4,23,,,,,,
四川,成都,2024,12,2024-W12,1,中风险,6.3,17.8271,60.2243,6.94,2.3629,3.9,5,10,,,,,,
四川,成都,2024,13,2024-W13,1,中风险,6.8333,19.5657,61.9571,3.89,2.1229,3.8,4.7,12,,,,,,
四川,成都,2024,14,2024-W14,1,中风险,4.5,19.6357,70.75,36.46,2.1486,3.8,4.7,5,,,,,,
四川,成都,2024,15,2024-W15,1,中风险,3.9667,21.6743,66.7814,3.62,1.6071,3.6,4.3,4,,,,,,
四川,成都,2024,16,2024-W16,1,中风险,4.3667,22.26,68.2971,37.29,2.3743,3.5,4.6,5,,,,,,
四川,成都,2024,17,2024-W17,1,中风险,5.4333,22.0571,69.1714,16.35,1.5129,3.6,4.7,8,,,,,,
四川,成都,2024,18,2024-W18,1,中风险,4.4,19.0086,68.8186,21.14,2.2429,3.8,5,,,,,,,
四川,成都,2024,19,2024-W19,1,中风险,4.5,22.7814,67.3586,17.49,1.8286,3.6,4.9,5,,,,,,
四川,成都,2024,20,2024-W20,1,中风险,7.3667,25.3486,59.2543,4.71,1.8057,4,5.1,13,,,,,,
四川,成都,2024,21,2024-W21,1,中风险,6.9,27.9814,58.5557,20.49,2.1186,3.9,4.8,12,,,,,,
四川,成都,2024,22,2024-W22,1,中风险,5.9667,24.9243,67.46,52.79,2.3286,3.8,5.1,9,,,,,,
四川,成都,2024,23,2024-W23,1,中风险,3.6,24.39,70.8914,18.21,1.9614,3.9,4.9,2,,,,,,
四川,成都,2024,24,2024-W24,1,中风险,4.3667,27.8786,60.8771,20.84,1.6371,4,5.1,4,,,,,,
四川,成都,2024,25,2024-W25,1,中风险,6.0333,27.7043,65.9714,23.06,1.9043,3.9,5.2,9,,,,,,
四川,成都,2024,26,2024-W26,1,中风险,4.3,26.4686,70.3286,14.42,1.7114,3.8,5.1,4,,,,,,
四川,成都,2024,27,2024-W27,1,中风险,4.6333,27.7543,71.9443,93.92,1.9729,3.8,5.1,5,,,,,,
四川,成都,2024,28,2024-W28,1,中风险,4.5,26.7671,84.7086,107.52,2.3714,4.1,4.9,,,,,,,
四川,成都,2024,29,2024-W29,1,中风险,4.25,28.1529,86.8357,78.68,1.9257,3.8,4.7,,,,,,,
四川,成都,2024,30,2024-W30,1,中风险,4.2,28.7057,79.6029,29.69,1.7043,3.9,4.5,,,,,,,
四川,成都,2024,31,2024-W31,1,中风险,4,28.5929,76.6914,10.16,1.3571,3.8,4.2,,,,,,,
四川,成都,2024,32,2024-W32,1,中风险,3.7,28.9814,76.31,58.32,1.5586,3.5,3.9,,,,,,,
四川,成都,2024,33,2024-W33,1,中风险,3.6,28.7557,70.3786,6.03,1.3529,3.6,3.6,,,,,,,
四川,成都,2024,34,2024-W34,1,中风险,3.4,30.89,68.7057,1.67,1.4957,3.6,3.2,,,,,,,
四川,成都,2024,35,2024-W35,1,中风险,3.25,31.4914,64.94,8.2,1.73,3.4,3.1,,,,,,,
四川,成都,2024,36,2024-W36,1,中风险,3.3,30.4957,66.04,21.41,1.6914,3.4,3.2,,,,,,,
四川,成都,2024,37,2024-W37,1,中风险,4.9667,28.1757,72.56,59.23,1.6914,3.4,3.5,8,,,,,,
四川,成都,2024,38,2024-W38,1,中风险,3.1,28.3743,64.2543,14.54,1.9643,3.6,3.7,2,,,,,,
四川,成都,2024,39,2024-W39,1,中风险,3.6333,26.9486,68.1957,30.03,1.6229,3.2,3.7,4,,,,,,
四川,成都,2024,40,2024-W40,1,中风险,3.85,17.87,76.1557,44.02,1.3586,3.6,4.1,,,,,,,
四川,成都,2024,41,2024-W41,1,中风险,2.5,18.5229,80.9114,20.75,1.2586,3.2,3.3,1,,,,,,
四川,成都,2024,42,2024-W42,1,中风险,5.7,19.2857,81.3586,39.34,1.7829,3.4,,8,,,,,,
四川,成都,2024,43,2024-W43,1,中风险,5.15,18.3686,74.1814,4.31,1.5886,3.3,,7,,,,,,
四川,成都,2024,44,2024-W44,1,中风险,4.3,16.9786,78.2586,3.04,1.7257,3.5,3.4,6,,,,,,
四川,成都,2024,45,2024-W45,1,中风险,4.4,16.0371,83.1357,9.3,1.2186,3.6,3.6,6,,,,,,
四川,成都,2024,46,2024-W46,1,中风险,8.4,15.5114,78.7743,9.19,2.2457,3.8,,13,,,,,,
四川,成都,2024,47,2024-W47,1,中风险,12.05,11.3871,81.47,8.72,1.9114,4.1,,20,,,,,,
四川,成都,2024,48,2024-W48,1,中风险,12.9667,9.6371,68.7729,2.64,1.4186,4.4,3.5,31,,,,,,
四川,成都,2024,49,2024-W49,1,中风险,16.0667,8.8571,78.8829,10.55,1.8314,4.6,3.6,40,,,,,,
四川,成都,2024,50,2024-W50,1,中风险,41.1333,5.3057,70.8686,5.17,1.6286,5.4,4,114,,,,,,
四川,成都,2024,51,2024-W51,1,中风险,81.25,5.8771,78.9471,3.48,1.3357,6.5,,156,,,,,,
四川,成都,2024,52,2024-W52,1,中风险,89.1,5.4471,66.8557,1.21,1.43,7.2,,171,,,,,,
四川,成都,2025,1,2025-W01,1,中风险,53.2333,7.5529,67.1,0,1.5186,7.5,7.2,145,,,,,,
四川,成都,2025,2,2025-W02,1,中风险,43.7,5.9457,80.0329,7.7,1.7171,6.2,6.9,118,,,,,,
四川,成都,2025,3,2025-W03,1,中风险,10.5333,7.4729,73.8014,1.2,1.43,5.1,6.5,20,,,,,,
四川,成都,2025,4,2025-W04,1,中风险,4.1667,9.0071,73.2157,11.57,2.05,4.2,5.3,3,,,,,,
四川,成都,2025,5,2025-W05,1,中风险,6.45,6.8086,74.6257,4.32,1.5443,5.5,7.4,,,,,,,
四川,成都,2025,6,2025-W06,1,中风险,3.4667,6.7529,69.9214,10.45,1.9714,3.9,5.5,1,,,,,,
四川,成都,2025,7,2025-W07,1,中风险,3.0333,7.67,69.2971,2.67,1.5786,3.4,4.7,1,,,,,,
四川,成都,2025,8,2025-W08,1,中风险,6.4667,8.7657,82.1129,11.55,1.89,3.1,4.3,12,,,,,,
四川,成都,2025,9,2025-W09,1,中风险,16.4333,10.5314,73.9057,8.28,1.7371,3.1,4.2,42,,,,,,
四川,成都,2025,10,2025-W10,1,中风险,10.0333,9.8571,78.3186,18.24,1.8729,3.2,3.9,23,,,,,,
四川,成都,2025,11,2025-W11,1,中风险,6.7333,11.8657,71.0057,11.2,2.3014,3.2,4,13,,,,,,
四川,成都,2025,12,2025-W12,1,中风险,3.8,11.5086,61.9743,3.16,1.3671,3.3,4.1,4,,,,,,
四川,成都,2025,13,2025-W13,1,中风险,4.1667,14.7771,55.3257,4.26,3.2157,3.4,4.1,5,,,,,,
四川,成都,2025,14,2025-W14,1,中风险,3.4333,14.5043,72.4543,5.64,1.4971,3.4,3.9,3,,,,,,
四川,成都,2025,15,2025-W15,1,中风险,3.55,21.0329,57.6257,11.56,2.1814,3.2,3.9,,,,,,,
四川,成都,2025,16,2025-W16,1,中风险,3.7,24.36,56.8514,5.04,1.9057,3.3,4.1,,,,,,,
四川,成都,2025,17,2025-W17,1,中风险,3.6,20.0243,66.9429,17,2.1757,3.3,3.9,,,,,,,
四川,成都,2025,18,2025-W18,1,中风险,3.8,23.2543,59.21,23.6,2.5171,3.4,4.2,,,,,,,
四川,成都,2025,19,2025-W19,1,中风险,3.6,21.7571,60.3843,22.03,2.3657,3.1,4.1,,,,,,,
四川,成都,2025,20,2025-W20,1,中风险,2.9333,25.6214,57.1671,4.42,1.8471,3.1,4.7,1,,,,,,
四川,成都,2025,21,2025-W21,1,中风险,5.3,26.78,55.2371,6.82,2.1671,3.2,4.7,8,,,,,,
四川,成都,2025,22,2025-W22,1,中风险,3.9667,23.6086,70.4786,44.81,2.4086,3.1,4.8,4,,,,,,
四川,成都,2025,23,2025-W23,1,中风险,3.2,26.8557,58.2971,1.59,1.6114,3.1,4.5,2,,,,,,
四川,成都,2025,24,2025-W24,1,中风险,3.0667,29.7257,48.61,2.3,1.9257,2.9,4.3,2,,,,,,
四川,成都,2025,25,2025-W25,2,低风险,3.9444,29.1557,61.99,34.95,2.1071,2.9,4.3,1,1.5,15.4,2.9,0.1,0.7,6.7
四川,成都,2025,26,2025-W26,2,低风险,3.9778,26.4843,73.0186,72.85,1.9186,3,4.3,2,1.6,14,3,0.2,0.8,6.9
四川,成都,2025,27,2025-W27,2,低风险,3.6889,27.5786,71.7614,56.54,1.8686,2.9,4.2,2,1.8,11.9,3.3,0.3,0.5,6.3
四川,成都,2025,28,2025-W28,2,低风险,3.7778,27.5343,78.5643,45.9,1.5729,2.7,4,1,1.8,13.4,3.3,0.2,0.8,6.8
四川,成都,2025,29,2025-W29,2,低风险,4.1625,30.8471,70.8686,48.95,1.6629,2.6,3.8,,2.4,14,4.3,0.5,0.6,5.1
四川,成都,2025,30,2025-W30,2,低风险,3.8625,28.8186,78.1957,47.07,1.6129,2.6,3.6,,2.2,13.5,3.4,0.6,0.7,4.3
四川,成都,2025,31,2025-W31,2,低风险,3.9625,31.6471,64.6843,1.52,1.2857,2.6,3.5,,2.3,13.6,3.8,0.6,0.9,4.4
四川,成都,2025,32,2025-W32,2,低风险,3.4875,30.5643,76.2443,59.74,1.7843,2.5,3.5,,1.5,10.8,3.9,0.4,0.9,4.4
四川,成都,2025,33,2025-W33,2,低风险,3.5111,27.7386,74.7457,31.58,1.3714,2.5,3.4,2,1.5,11.9,3.6,0.6,0.5,5.6
四川,成都,2025,34,2025-W34,2,低风险,3.3375,28.0043,78.5,61.53,2.0214,2.5,3.2,,1.9,10.5,3.2,0.5,0.6,4.3
四川,成都,2025,35,2025-W35,2,低风险,3.1875,24.6286,80.7414,47.3,2.33,2.5,3.1,,2.4,8.5,3.7,0.4,0.6,4.3
四川,成都,2025,36,2025-W36,2,低风险,2.8444,24.3529,78.8829,37.55,1.5343,2.7,3.4,1,3.3,6.8,3.5,0.4,0.8,3.7
四川,成都,2025,37,2025-W37,2,低风险,3.3875,25.1986,82.6971,62.58,1.4229,2.8,3.6,,3.6,6.8,5.6,0.4,1,3.3
四川,成都,2025,38,2025-W38,1,中风险,4.2889,22.75,84.3671,84.3,2.4914,2.9,3.8,13,3.5,5.3,5.9,0.3,1.1,2.8
四川,成都,2025,39,2025-W39,1,中风险,4.5667,21.7486,83.4371,40.67,1.9314,2.9,3.8,16,4.1,3.6,7.6,0.2,1,1.9
四川,成都,2025,40,2025-W40,1,中风险,3.8,22.0457,83.3814,50.63,1.2886,3.3,4.4,11,3,3.2,5.7,0.3,1.2,2.1
四川,成都,2025,41,2025-W41,1,中风险,2.9111,22.3271,83.5271,14.53,2.1614,2.8,4.1,4,3.5,2.3,6.7,0.3,1.1,1.4
四川,成都,2025,42,2025-W42,1,中风险,8.4625,19.2529,82.1929,23.67,1.9057,2.7,,49,5.8,1.8,5.6,0.5,1.3,1
四川,成都,2025,43,2025-W43,1,中风险,21.2875,14.0514,86.32,25.9,2.1971,3.6,,144,10.5,1.5,7,0.4,2.4,0.9
四川,成都,2025,44,2025-W44,1,中风险,43.0889,15.1657,87.7014,11.28,1.0814,5.1,4.6,347,17.5,1.4,6.6,0.4,4.2,1
四川,成都,2025,45,2025-W45,0,高风险,75.6222,14.35,83.2329,6.44,1.5629,6.1,5.5,621,29.8,1.1,6.1,0.5,9.8,0.7
四川,成都,2025,46,2025-W46,0,高风险,127.3125,13.7657,82.9586,11.92,1.6886,7,,955,38.1,0.5,5,0.3,11.4,1.2
四川,成都,2025,47,2025-W47,0,高风险,163.8,9.0314,68.1214,2.42,1.8186,8.6,,1234,44.8,0.6,4.3,0.6,16.4,1.1
四川,成都,2025,48,2025-W48,0,高风险,203.2,10.0129,73.7929,0.07,1.4229,9.1,,1541,51.1,0.6,3.5,0.3,19,1
四川,成都,2025,49,2025-W49,0,高风险,146.6111,9.5657,79.5429,1.08,1.6143,7.9,11.1,1219,54.2,0.3,4,0.2,22.1,0.7
四川,成都,2025,50,2025-W50,0,高风险,82.9111,8.5371,79.5714,0.86,1.5129,6.3,9.7,651,50.2,0.5,4.9,0.2,22.5,0.9
四川,成都,2025,51,2025-W51,0,高风险,34.2625,7.9886,79.8443,0.83,1.4814,4.9,,201,41.9,0.7,6.1,0.4,18.6,0.5
四川,成都,2025,52,2025-W52,1,中风险,17.9875,7.7543,79.7929,1.08,1.42,4.2,,82,33.7,0.7,7.2,0.3,14.5,1.3
四川,成都,2026,1,2026-W01,1,中风险,10.6444,6.5071,82.3686,9.68,1.9043,4.1,5.4,37,27.4,1.1,8.8,0.2,10.6,1.2
四川,成都,2026,2,2026-W02,1,中风险,7.7889,5.99,67.8943,0.57,1.2457,3.7,4.8,19,23.3,1.1,9.8,0.3,7.1,1
四川,成都,2026,3,2026-W03,1,中风险,7.3222,9.2514,73.7171,0.01,1.7,3.5,4.7,18,21.3,0.9,9.3,0.3,6.9,1
四川,成都,2026,4,2026-W04,1,中风险,5.9333,3.9543,75.8643,3.12,2.4543,3.4,4.3,8,18.8,1.5,8.3,0.2,7.7,1.2
四川,成都,2026,5,2026-W05,1,中风险,5.2222,6.6,74.8743,0.42,1.4543,3.3,4,4,17.1,2.3,7.9,0.2,6.4,1.8
四川,成都,2026,6,2026-W06,1,中风险,4.6375,8.67,79.1029,5.03,1.8929,3,3.3,,13,2.2,8.6,0.2,5.1,1.7
四川,成都,2026,7,2026-W07,1,中风险,3.8222,9.7829,71.0914,0.77,1.87,2.9,3.6,1,11,1.7,8,0.2,4.9,1.1
四川,成都,2026,8,2026-W08,1,中风险,4.425,12.4071,68.1514,0,1.5686,4.9,4.8,,10.5,1.3,8,0,4.4,1.5
四川,成都,2026,9,2026-W09,1,中风险,3.95,14.4529,73.7457,10.24,2.3386,3,3,,11,2.3,6.6,0.2,4.1,1.4
四川,成都,2026,10,2026-W10,1,中风险,3.6125,14.0086,76.6886,13.08,1.8729,2.8,2.8,,9.4,2.6,6.8,0.2,3.3,1
四川,成都,2026,11,2026-W11,1,中风险,4.0556,13.6343,74.6014,11.68,2.4514,3,3,6,11.3,2.3,5.8,0.2,3.6,1.3
四川,成都,2026,12,2026-W12,1,中风险,7.3556,13.2757,72.21,6.09,1.5229,3.5,3.3,32,13.3,2.7,4.4,0.2,5.7,1.1
四川,成都,2026,13,2026-W13,1,中风险,11.1667,16.7529,75.1057,11.41,1.73,3.6,3.5,64,15.5,2.4,3.9,0.1,6.2,1.3
四川,成都,2026,14,2026-W14,1,中风险,10.1778,18.3,70.1157,11.95,1.7,3.6,3.6,56,16.3,2,4,0.2,5,0.9
四川,成都,2026,15,2026-W15,1,中风险,6.2333,20.8043,70.3486,14.88,2.1729,3.6,3.7,23,15.3,1.8,2.6,0.3,5.5,0.3
四川,成都,2026,16,2026-W16,1,中风险,5.3778,20.8814,67.06,37.33,2.4086,3.5,3.7,18,13.4,1.3,2.6,0.2,4.9,0.8
四川,成都,2026,17,2026-W17,1,中风险,5.8,19.3571,67.8857,26.31,2.5557,3.7,3.9,20,14.8,1.3,2.3,0.2,5.3,0.7
四川,成都,2026,18,2026-W18,1,中风险,5.7222,18.8657,69.7129,25.47,2.45,3.3,4.1,22,13.3,1.5,1.7,0.1,4.9,0.6
四川,成都,2026,19,2026-W19,1,中风险,3.9111,22.46,57.3086,0.8,1.9757,3.6,4.1,7,12.2,1.4,2,0.1,4.2,0.6
四川,成都,2026,20,2026-W20,1,中风险,5.0333,23.1167,63.5333,3.94,1.4,3.4,4.2,18,11.9,1.7,1.2,0.2,4,0.7
天津,天津,2024,1,2024-W01,1,中风险,8.4,-4.2957,69.0357,0,1.9614,7.1,9.7,,,,,,,
天津,天津,2024,2,2024-W02,1,中风险,7.5,-3.0671,69.4,0,2.0671,6.3,8.7,,,,,,,
天津,天津,2024,3,2024-W03,1,中风险,6.85,-4.58,61.6286,1.77,2.2071,6,7.7,,,,,,,
天津,天津,2024,4,2024-W04,1,中风险,6.1,-5.2929,53.9957,0,2.24,5.2,7,,,,,,,
天津,天津,2024,5,2024-W05,1,中风险,5.7,-4.8471,59.4143,0,2.2814,5,6.4,,,,,,,
天津,天津,2024,6,2024-W06,1,中风险,6.8,-1.71,58.6186,0,2.0586,5.7,7.9,,,,,,,
天津,天津,2024,7,2024-W07,1,中风险,6.65,2.5929,72.2429,1.74,2.64,5.7,7.6,,,,,,,
天津,天津,2024,8,2024-W08,1,中风险,5,-2.5443,44.9357,4.38,3.2557,4.3,5.7,,,,,,,
天津,天津,2024,9,2024-W09,1,中风险,4.1,-0.0671,53.6414,0,2.91,4.3,5,3,,,,,,
天津,天津,2024,10,2024-W10,1,中风险,10.5333,2.4986,60.6671,0.09,2.5586,4.1,5.5,22,,,,,,
天津,天津,2024,11,2024-W11,1,中风险,10.8333,7.5171,54.2957,0,2.78,4.1,5.4,23,,,,,,
天津,天津,2024,12,2024-W12,1,中风险,6.3,7.9314,51.0771,2.8,3.2029,3.9,5,10,,,,,,
天津,天津,2024,13,2024-W13,1,中风险,6.8333,10.1214,53.7371,6.8,3.14,3.8,4.7,12,,,,,,
天津,天津,2024,14,2024-W14,1,中风险,4.5,12.5186,50.3886,0.01,3.0871,3.8,4.7,5,,,,,,
天津,天津,2024,15,2024-W15,1,中风险,3.9667,14.7114,62.4629,1.57,2.9514,3.6,4.3,4,,,,,,
天津,天津,2024,16,2024-W16,1,中风险,4.3667,16.0486,50.21,0.73,3.0743,3.5,4.6,5,,,,,,
天津,天津,2024,17,2024-W17,1,中风险,5.4333,16.1943,67.1314,57.52,3.1814,3.6,4.7,8,,,,,,
天津,天津,2024,18,2024-W18,1,中风险,4.4,16.4514,55.4586,1.65,2.3971,3.8,5,,,,,,,
天津,天津,2024,19,2024-W19,1,中风险,4.5,20.5086,45.9057,3.38,3.1371,3.6,4.9,5,,,,,,
天津,天津,2024,20,2024-W20,1,中风险,7.3667,21.91,45.34,8.88,3.4086,4,5.1,13,,,,,,
天津,天津,2024,21,2024-W21,1,中风险,6.9,19.9971,61.3457,23.93,2.6171,3.9,4.8,12,,,,,,
天津,天津,2024,22,2024-W22,1,中风险,5.9667,23.8443,46.0129,2.56,2.49,3.8,5.1,9,,,,,,
天津,天津,2024,23,2024-W23,1,中风险,3.6,24.7843,59.6214,13.54,2.1443,3.9,4.9,2,,,,,,
天津,天津,2024,24,2024-W24,1,中风险,4.3667,27.8429,56.8129,26.56,2.3157,4,5.1,4,,,,,,
天津,天津,2024,25,2024-W25,1,中风险,6.0333,27.2457,54.0914,5.27,2.7471,3.9,5.2,9,,,,,,
天津,天津,2024,26,2024-W26,1,中风险,4.3,28.17,51.0029,2.81,2.5571,3.8,5.1,4,,,,,,
天津,天津,2024,27,2024-W27,1,中风险,4.6333,24.8329,73.8371,37.01,2.5,3.8,5.1,5,,,,,,
天津,天津,2024,28,2024-W28,1,中风险,4.5,27.1929,64.6,22.65,1.9771,4.1,4.9,,,,,,,
天津,天津,2024,29,2024-W29,1,中风险,4.25,29.7843,61.2057,14.07,2.2386,3.8,4.7,,,,,,,
天津,天津,2024,30,2024-W30,1,中风险,4.2,29.8729,81.2786,117.87,1.8471,3.9,4.5,,,,,,,
天津,天津,2024,31,2024-W31,1,中风险,4,29.3471,83.9814,195.32,1.7457,3.8,4.2,,,,,,,
天津,天津,2024,32,2024-W32,1,中风险,3.7,27.4086,80.9257,66.89,1.7014,3.5,3.9,,,,,,,
天津,天津,2024,33,2024-W33,1,中风险,3.6,27.2643,80.2457,18.09,1.2486,3.6,3.6,,,,,,,
天津,天津,2024,34,2024-W34,1,中风险,3.4,26.9143,83.9086,79.76,1.3271,3.6,3.2,,,,,,,
天津,天津,2024,35,2024-W35,1,中风险,3.25,24.2229,78.5429,89.6,2.2443,3.4,3.1,,,,,,,
天津,天津,2024,36,2024-W36,1,中风险,3.3,23.1029,73.7114,8.67,1.5114,3.4,3.2,,,,,,,
天津,天津,2024,37,2024-W37,1,中风险,4.9667,20.9571,73.6314,35.14,2.1829,3.4,3.5,8,,,,,,
天津,天津,2024,38,2024-W38,1,中风险,3.1,19.7029,72.4971,8.04,2.0671,3.6,3.7,2,,,,,,
天津,天津,2024,39,2024-W39,1,中风险,3.6333,19.1243,74.5386,3.28,1.7657,3.2,3.7,4,,,,,,
天津,天津,2024,40,2024-W40,1,中风险,3.85,13.1357,71.6014,36.11,2.29,3.6,4.1,,,,,,,
天津,天津,2024,41,2024-W41,1,中风险,2.5,14.7671,69.0071,0.76,1.7443,3.2,3.3,1,,,,,,
