ticker,company_name,industry_group,trade_date,open,high,low,close,adj_close,volume,daily_return,source_url,crawl_time,raw_file
PFE,Pfizer Inc.,Pharmaceuticals,2024-01-17,28.15999984741211,28.530000686645508,27.93000030517578,28.149999618530273,23.93575668334961,33312600,-0.006002765145229572,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-01-18,28.040000915527344,28.1299991607666,27.600000381469727,28.09000015258789,23.884740829467773,50321100,-0.0021313658288197868,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-01-19,28.030000686645508,28.3799991607666,27.93000030517578,28.280000686645508,24.046293258666992,35549300,0.00676383429707994,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-01-22,28.31999969482422,28.6200008392334,27.93000030517578,28.309999465942383,24.071802139282227,41663900,0.0010608238176601503,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-01-23,28.440000534057617,28.649999618530273,28.149999618530273,28.43000030517578,24.173837661743164,33466700,0.004238798652072218,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-01-24,28.540000915527344,28.780000686645508,28.329999923706055,28.329999923706055,24.088808059692383,42720700,-0.003517422564036976,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-01-25,27.81999969482422,27.920000076293945,27.450000762939453,27.469999313354492,23.709047317504883,47605500,-0.015765028358665445,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-01-26,27.6299991607666,27.90999984741211,27.360000610351562,27.469999313354492,23.709047317504883,47073800,0.0,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-01-29,27.520000457763672,27.6299991607666,27.309999465942383,27.479999542236328,23.71767807006836,67082700,0.0003640278096330718,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-01-30,27.889999389648438,28.3700008392334,26.950000762939453,27.020000457763672,23.320659637451172,86072400,-0.016739346551727707,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
PFE,Pfizer Inc.,Pharmaceuticals,2024-01-31,27.170000076293945,27.510000228881836,26.780000686645508,27.079999923706055,23.37244415283203,81192100,0.0022205424797545614,https://query1.finance.yahoo.com/v8/finance/chart/PFE?period1=1704067200&period2=1735689600&interval=1d&events=history&includeAdjustedClose=true,2026-05-27T18:35:39.477974+00:00,data/raw/yahoo_chart/PFE_0daee9e223d26654.json
