region,city,period_month,days_count,avg_temperature,max_temperature,min_temperature,avg_humidity,precipitation_total,wind_speed
北京,北京,2019-01,31,-3.031,4.0323,-8.0326,37.0197,0,2.5226
北京,北京,2019-02,28,-2.0796,4.5982,-7.2289,38.9296,2.46,2.1843
北京,北京,2019-03,31,7.3139,15.9419,-0.3719,32.6203,4.22,2.8687
北京,北京,2019-04,30,13.3303,21.4683,5.428,40.7507,45.04,2.5423
北京,北京,2019-05,31,21.1229,29.8158,12.3361,34.0203,47.27,2.6884
北京,北京,2019-06,30,25.801,33.1327,18.7337,46.7033,34.85,1.8853
北京,北京,2019-07,31,27.9116,34.6061,21.5765,56.4761,125.55,1.7116
北京,北京,2019-08,31,24.8339,30.5613,19.5945,64.1284,93.57,1.9958
北京,北京,2019-09,30,22.3657,29.933,15.8253,54.2163,71.58,1.5193
北京,北京,2019-10,31,12.6568,20.1697,6.3861,54.1784,24.51,1.8413
北京,北京,2019-11,30,3.8023,10.3527,-0.9033,57.3007,43.31,1.9453
北京,北京,2019-12,31,-3.4303,3.039,-8.1452,60.4261,4.69,2.1474
北京,北京,2020-01,31,-2.8952,3.4119,-7.8219,59.3258,4.19,1.8245
北京,北京,2020-02,29,-0.5483,6.25,-5.451,63.6234,24.47,2.1859
北京,北京,2020-03,31,6.2971,15.0374,-0.7884,48.6581,24.19,2.7594
北京,北京,2020-04,30,12.9867,21.527,4.7187,38.1897,23.12,2.8493
北京,北京,2020-05,31,20.01,27.9748,12.4345,48.6248,71.57,2.579
北京,北京,2020-06,30,25.7123,33.2837,18.7713,48.9957,48.02,2.1157
北京,北京,2020-07,31,25.4616,30.7852,20.2865,67.3606,148.56,1.5658
北京,北京,2020-08,31,25.0877,30.3997,20.2858,73.7013,199.16,1.6248
北京,北京,2020-09,30,19.4717,25.8607,13.7213,66.7053,105.49,1.9267
北京,北京,2020-10,31,11.0684,19.1419,4.6119,55.3274,8.27,2.0706
北京,北京,2020-11,30,3.725,10.2137,-1.162,59.316,31,1.9887
北京,北京,2020-12,31,-5.1545,1.8435,-10.3565,54.6745,0.18,2.4287
北京,北京,2021-01,31,-6.0435,0.821,-11.3229,55.9626,0.66,2.3606
北京,北京,2021-02,28,1.1021,9.0711,-4.3679,54.5204,11.64,2.3825
北京,北京,2021-03,31,6.61,14.4152,0.3158,59.1368,27.32,2.4332
北京,北京,2021-04,30,12.608,20.3973,5.3313,44.5433,7.29,2.6907
北京,北京,2021-05,31,19.5558,27.8119,11.5829,38.0948,26.86,3.1552
北京,北京,2021-06,30,24.8383,32.1897,17.9637,52.4187,82.04,2.3033
北京,北京,2021-07,31,25.3719,29.7581,21.2116,81.2819,285.21,1.6932
北京,北京,2021-08,31,23.3848,28.6648,18.5677,75.4181,127.92,1.6052
北京,北京,2021-09,30,19.8603,25.1,15.313,79.305,149.33,1.609
北京,北京,2021-10,31,10.661,17.3084,5.0123,68.6661,49.12,1.9132
北京,北京,2021-11,30,3.1223,9.8833,-1.5043,69.8677,30.17,2.4447
北京,北京,2021-12,31,-2.1374,4.5781,-6.5319,59.4232,2.18,2.3335
北京,北京,2022-01,31,-4.8465,1.4268,-9.8316,65.9026,3.73,1.9761
北京,北京,2022-02,28,-3.4936,4.0275,-9.5086,54.7496,3.67,2.3929
北京,北京,2022-03,31,4.5745,12.3587,-1.5997,58.9213,21.12,2.3655
北京,北京,2022-04,30,13.4683,22.303,5.4537,47.8327,12.57,2.7953
北京,北京,2022-05,31,20.409,28.7877,12.0377,38.5152,16.56,2.6968
北京,北京,2022-06,30,24.9107,31.8977,18.35,58.733,110.78,2.0743
北京,北京,2022-07,31,26.1323,31.8465,20.8252,70.5477,218.48,1.66
北京,北京,2022-08,31,24.2461,29.5674,19.2339,74.2806,188.35,1.7523
北京,北京,2022-09,30,20.9773,28.993,14.19,56.6727,5.99,1.8543
北京,北京,2022-10,31,11.3894,19.041,5.1868,55.9468,12.56,2.0655
北京,北京,2022-11,30,4.579,11.5823,-0.9057,56.8283,37.15,2.0843
北京,北京,2022-12,31,-5.7681,1.1419,-10.9616,44.9194,0,2.5719
北京,北京,2023-01,31,-4.5903,2.7013,-9.9552,49.5042,1.75,2.4758
北京,北京,2023-02,28,-0.3836,6.115,-5.2529,57.1129,7.61,2.0832
北京,北京,2023-03,31,7.681,17.2029,-0.2845,38.4997,1.41,2.6216
北京,北京,2023-04,30,13.1987,21.128,5.4957,40.5893,27.28,3.1767
北京,北京,2023-05,31,21.261,28.8526,13.7629,42.1784,30.06,2.6161
北京,北京,2023-06,30,28.2847,36.4857,19.4837,33.8373,23.62,2.3653
北京,北京,2023-07,31,27.9148,34.1255,21.9835,59.5181,330.66,2.1813
北京,北京,2023-08,31,25.06,29.771,20.48,79.3771,145.64,1.4945
北京,北京,2023-09,30,20.436,26.3733,15.5177,73.4707,89.9,1.5277
北京,北京,2023-10,31,14.1165,22.2919,7.6568,57.451,8.5,1.9561
北京,北京,2023-11,30,2.484,9.2317,-2.4323,52.066,7.86,2.5387
北京,北京,2023-12,31,-5.3961,0.6642,-9.8929,60.2516,14.81,2.3406
北京,北京,2024-01,31,-4.4645,2.1623,-9.4555,56.8639,1.54,2.4232
北京,北京,2024-02,29,-1.2407,4.9,-5.8917,52.6403,8.02,2.1197
北京,北京,2024-03,31,6.2735,15.2519,-1.1674,46.0384,8.05,2.5042
北京,北京,2024-04,30,15.1563,22.971,7.939,51.194,41.01,2.594
北京,北京,2024-05,31,21.1242,29.33,13.2477,44.2184,44.04,2.4871
北京,北京,2024-06,30,26.7123,34.4233,18.9707,46.8457,59.53,1.987
北京,北京,2024-07,31,27.4987,33.3926,22.3694,67.3929,252.44,1.7465
北京,北京,2024-08,31,25.4939,29.819,21.2213,79.9932,311.25,1.4594
北京,北京,2024-09,30,19.4733,24.468,14.8957,77.4503,101.09,1.6833
北京,北京,2024-10,31,11.5287,18.1306,5.8639,72.4497,10.37,1.6194
北京,北京,2024-11,30,5.46,11.9187,0.699,68.7327,17.81,2.2437
北京,北京,2024-12,31,-2.6613,3.6455,-7.1145,56.6855,0.45,2.779
北京,北京,2025-01,31,-3.5232,2.8874,-8.5758,56.2497,1.64,2.7248
北京,北京,2025-02,28,-2.4536,5.0182,-8.1168,47.2771,0,2.9768
北京,北京,2025-03,31,6.2706,14.0406,-0.2735,49.6023,4.89,2.8626
北京,北京,2025-04,30,14.554,23.801,6.246,38.4633,19.04,3.4773
北京,北京,2025-05,31,19.4052,27.1842,11.951,52.0474,96.27,2.5442
北京,北京,2025-06,30,25.6967,33.0957,18.4273,51.1157,80.33,2.188
北京,北京,2025-07,31,27.3758,32.2865,22.4171,72.7071,313.72,1.7523
北京,北京,2025-08,31,24.9135,29.3255,20.6587,82.1932,307.92,1.6394
北京,北京,2025-09,30,19.9853,25.5637,14.638,74.894,41.97,1.536
北京,北京,2025-10,31,10.3239,15.8919,5.4965,76.929,122.21,1.5623
北京,北京,2025-11,30,4.142,11.168,-0.957,67.464,8.55,2.4853
北京,北京,2025-12,31,-3.4784,2.3687,-8.1055,66.369,5.26,2.3161
北京,北京,2026-01,31,-5.799,1.0077,-11.1019,64.221,0.27,2.4897
北京,北京,2026-02,28,0.015,7.5479,-5.4557,58.085,2.32,2.7207
北京,北京,2026-03,31,5.5919,13.4226,-0.6694,60.0945,11.45,1.9665
北京,北京,2026-04,30,13.5517,22.195,5.4193,51.6093,21.73,2.8357
北京,北京,2026-05,27,20.3533,26.7905,13.9924,51.2586,58.33,1.6933
吉林,长春,2018-01,31,-17.2529,-11.5929,-21.9684,79.6594,6.98,3.0248
吉林,长春,2018-02,28,-13.5671,-7.6057,-19.24,72.3471,10.79,3.0843
吉林,长春,2018-03,31,-2.3732,4.3142,-9.1097,68.1045,18,3.791
吉林,长春,2018-04,30,8.8437,16.0997,1.438,50.2813,17.32,4.6623
吉林,长春,2018-05,31,15.9506,23.11,8.5529,55.7297,78.65,3.6155
吉林,长春,2018-06,30,21.0747,26.976,15.0783,67.7953,95.9,3.1117
吉林,长春,2018-07,31,25.4326,30.3361,20.6384,76.5781,114.49,2.9252
吉林,长春,2018-08,31,22.3265,27.3061,17.7006,78.5481,219.08,2.1748
吉林,长春,2018-09,30,15.331,21.263,9.762,74.1257,83.03,2.692
吉林,长春,2018-10,31,6.8548,13.4477,1.1994,70.5219,29.31,2.8997
吉林,长春,2018-11,30,-2.5723,3.0837,-6.9847,72.1427,12.06,2.924
吉林,长春,2018-12,31,-12.5455,-7.0852,-17.1187,71.4113,3.17,3.2971
吉林,长春,2019-01,31,-11.9848,-5.9081,-16.9794,72.8877,0.51,3.259
吉林,长春,2019-02,28,-8.7643,-2.425,-14.47,66.3704,3.22,3.0232
吉林,长春,2019-03,31,0.6803,6.8013,-4.3426,58.5868,14.95,3.5684
吉林,长春,2019-04,30,7.453,14.5873,0.2247,51.0347,2.32,4.0123
吉林,长春,2019-05,31,16.4016,23.8174,8.5952,51.19,87.77,4.6352
吉林,长春,2019-06,30,19.5453,25.037,13.5897,70.781,157.19,2.5823
吉林,长春,2019-07,31,24.6019,29.6055,19.5881,74.6561,137.62,2.3555
吉林,长春,2019-08,31,21.6,25.5519,17.6984,84.8845,239.56,2.1406
吉林,长春,2019-09,30,16.7833,23.2537,10.786,74.66,44.53,2.4173
吉林,长春,2019-10,31,7.5439,14.7268,1.389,68.6023,34.35,3.1858
吉林,长春,2019-11,30,-4.8577,0.496,-9.506,70.785,31.46,3.2257
吉林,长春,2019-12,31,-13.5045,-8.0177,-18.4497,87.5955,19.79,3.2352
吉林,长春,2020-01,31,-15.491,-9.4358,-20.7745,95.481,4.64,2.1319
吉林,长春,2020-02,29,-10.4266,-4.8,-15.9879,84.2214,7.23,3.3593
吉林,长春,2020-03,31,-0.4823,5.4516,-6.1861,68.081,17.53,4.0729
吉林,长春,2020-04,30,6.2183,13.1833,-0.245,62.669,20.31,3.6387
吉林,长春,2020-05,31,14.4655,21.0239,8.0777,67.9477,63.3,3.4139
吉林,长春,2020-06,30,20.5707,26.713,14.1203,69.6667,97.36,3.0913
吉林,长春,2020-07,31,24.2542,29.8477,18.5745,69.0332,79.57,2.2342
吉林,长春,2020-08,31,23.0226,28.0784,18.0997,76.9971,162.69,2.6526
吉林,长春,2020-09,30,15.9593,20.614,11.8833,83.354,268.34,2.9837
吉林,长春,2020-10,31,5.8819,12.4668,0.3584,72.9187,22.34,3.2171
吉林,长春,2020-11,30,-4.8403,0.8507,-9.2067,84.5793,40.93,3.478
吉林,长春,2020-12,31,-17.5397,-11.7055,-22.2952,95.6255,0.22,3.1374
吉林,长春,2021-01,31,-18.2716,-12.2077,-24.3097,94.0542,13.82,2.9197
吉林,长春,2021-02,28,-12.2268,-5.6414,-18.8639,88.93,7.8,3.5157
吉林,长春,2021-03,31,0.6813,7.2065,-5.2571,69.069,14.29,3.8797
吉林,长春,2021-04,30,7.4137,14.2313,0.5503,61.0677,15.35,4.0487
吉林,长春,2021-05,31,14.7394,21.2206,7.8361,61.5526,28.38,3.8771
吉林,长春,2021-06,30,19.5083,24.421,14.393,75.364,161.52,2.8623
吉林,长春,2021-07,31,25.0674,29.471,21.0206,80.04,141.13,2.4142
吉林,长春,2021-08,31,21.0665,25.0845,17.2823,84.3258,235.59,2.2581
吉林,长春,2021-09,30,16.4997,21.8017,11.3527,80.9377,133.18,2
吉林,长春,2021-10,31,6.8574,13.3394,1.2274,73.2439,23.45,2.7487
吉林,长春,2021-11,30,-3.3093,1.1727,-7.029,86.996,33.19,3.4407
吉林,长春,2021-12,31,-11.9213,-6.8771,-16.1961,82.2445,4.01,3.5819
吉林,长春,2022-01,31,-15.0287,-9.6465,-19.21,84.9452,1.58,2.5713
吉林,长春,2022-02,28,-10.9807,-6.0661,-15.1954,81.1339,4.21,3.0404
吉林,长春,2022-03,31,-1.4926,3.9542,-6.6184,71.3855,26.66,3.8142
吉林,长春,2022-04,30,8.358,15.1417,1.291,60.107,22.98,4.923
吉林,长春,2022-05,31,14.2845,20.6765,7.6181,63.2529,68.94,3.9048
吉林,长春,2022-06,30,19.693,24.3843,14.9923,79.219,188.5,2.5933
吉林,长春,2022-07,31,23.6197,27.8558,19.3058,82.8771,200.23,1.9732
吉林,长春,2022-08,31,20.5052,25.279,15.4784,81.1155,157.71,2.5581
吉林,长春,2022-09,30,16.0637,21.9057,10.339,77.9173,37.79,2.9493
吉林,长春,2022-10,31,6.1871,12.4216,0.689,75.1087,75.16,3.2139
吉林,长春,2022-11,30,-2.5937,2.6657,-7.092,80.243,43.24,3.3083
吉林,长春,2022-12,31,-14.8352,-10.1745,-18.6252,83.1419,9.22,3.6587
吉林,长春,2023-01,31,-15.0952,-9.63,-19.6465,84.299,3.73,3.4139
吉林,长春,2023-02,28,-9.0629,-3.02,-14.4139,80.2386,4.04,3.2882
吉林,长春,2023-03,31,1.3861,7.66,-4.1952,65.829,3.51,4.0074
吉林,长春,2023-04,30,6.9457,13.3643,0.39,58.8083,37.4,4.4533
吉林,长春,2023-05,31,15.1316,21.9932,7.8213,59.19,25.06,3.9748
吉林,长春,2023-06,30,20.922,26.933,14.719,67.5213,52.95,2.728
吉林,长春,2023-07,31,23.4842,27.8487,19.2558,82.2403,267.03,2.6271
吉林,长春,2023-08,31,22.2287,26.6603,17.8913,83.0645,135.77,2.4174
吉林,长春,2023-09,30,17.561,23.723,12.0023,74.225,37.7,2.593
吉林,长春,2023-10,31,8.9203,15.9168,2.8029,66.9777,6.62,2.7097
吉林,长春,2023-11,30,-7.639,-2.9843,-12.7277,89.9973,74.68,3.2327
吉林,长春,2023-12,31,-14.2597,-9.4835,-18.6335,82.9726,6.83,3.7155
吉林,长春,2024-01,31,-14.6984,-9.1574,-19.4977,86.961,5.61,3.3819
吉林,长春,2024-02,29,-9.8731,-4.0248,-15.1497,77.8745,10.14,3.3807
吉林,长春,2024-03,31,-1.5819,4.5884,-6.8984,63.7016,8.69,3.7458
吉林,长春,2024-04,30,9.6733,17.026,2.6033,61.0363,18.44,3.6083
吉林,长春,2024-05,31,14.67,21.16,7.8368,60.799,147.15,3.8965
吉林,长春,2024-06,30,20.1117,25.832,14.1347,72.609,155.74,3.0773
吉林,长春,2024-07,31,23.4326,27.8677,18.7061,83.2852,284.61,2.5365
吉林,长春,2024-08,31,23.551,27.7852,19.3652,83.8974,190.93,1.9865
吉林,长春,2024-09,30,15.6437,21.4403,10.1417,76.8563,76.3,2.507
吉林,长春,2024-10,31,7.2248,13.4226,1.4997,75.3916,38.46,3.0894
吉林,长春,2024-11,30,-1.037,3.7287,-5.1413,80.4543,30.72,3.3033
吉林,长春,2024-12,31,-12.5113,-6.8077,-17.0565,85.8819,1.73,3.1642
吉林,长春,2025-01,31,-12.9219,-7.7571,-17.0055,88.8142,11.81,2.8023
吉林,长春,2025-02,28,-11.5221,-5.9511,-17.1325,83.8329,2.96,3.4864
吉林,长春,2025-03,31,-0.7087,4.6032,-5.8261,67.8445,8.96,3.9632
吉林,长春,2025-04,30,8.1813,15.034,1.882,69.692,85.46,3.892
吉林,长春,2025-05,31,13.7497,20.09,7.3732,69.4084,55.76,3.4429
吉林,长春,2025-06,30,20.2837,25.8023,14.49,72.822,107.19,2.9907
吉林,长春,2025-07,31,24.6555,29.1068,20.0652,81.1252,214.46,2.7994
吉林,长春,2025-08,31,21.9239,26.3058,17.2439,82.1023,118.73,2.1316
吉林,长春,2025-09,30,17.584,23.509,11.9107,75.154,39.5,2.6613
吉林,长春,2025-10,31,5.4239,11.4706,0.6668,70.9735,12.35,2.6674
吉林,长春,2025-11,30,-1.615,3.635,-5.564,71.923,6.27,3.6897
吉林,长春,2025-12,31,-12.1071,-7.0758,-16.4813,75.3297,10.54,3.7287
吉林,长春,2026-01,31,-18.0135,-13.0748,-22.8345,81.7439,5.47,3.1455
吉林,长春,2026-02,28,-9.2279,-3.145,-14.8668,73.67,4.92,4.37
吉林,长春,2026-03,31,-0.5294,6.0348,-6.4313,60.89,5.15,3.2158
吉林,长春,2026-04,30,7.2903,14.6137,0.277,60.6037,72.02,4.0347
吉林,长春,2026-05,27,16.6214,22.8152,10.3362,56.6867,40.85,3.5352
四川,成都,2018-01,31,4.9513,10.9981,0.3665,70.0139,16.3,1.8026
四川,成都,2018-02,28,7.8632,14.3571,2.6479,70.2461,8.97,1.6254
四川,成都,2018-03,31,16.2768,22.7013,10.8706,69.4384,49.48,1.8097
四川,成都,2018-04,30,20.5737,27.1897,14.579,61.4197,102.67,2.194
四川,成都,2018-05,31,23.1906,29.0219,17.8848,66.83,124.39,1.9368
四川,成都,2018-06,30,26.0523,31.5263,21.2537,71.2457,139.29,1.67
四川,成都,2018-07,31,27.3374,30.8387,23.9335,84.0648,353.34,1.6681
四川,成都,2018-08,31,27.5861,31.3468,23.6158,79.621,143.13,1.261
四川,成都,2018-09,30,22.28,26.8873,18.6193,80.1913,138.03,1.7257
四川,成都,2018-10,31,16.7419,21.6494,12.8187,78.4529,54.65,1.41
四川,成都,2018-11,30,10.7197,16.6013,6.212,75.453,26.09,1.568
四川,成都,2018-12,31,5.811,11.2665,1.8374,76.6629,25.97,1.8952
四川,成都,2019-01,31,5.1855,11.5652,0.4032,73.6184,7.29,1.4839
四川,成都,2019-02,28,8.1143,14.5761,2.6743,71.7821,12.98,1.8307
四川,成都,2019-03,31,13.4152,19.6642,7.9871,69.6484,34.45,1.789
四川,成都,2019-04,30,21.306,27.9967,15.386,63.8543,54.44,2.0877
四川,成都,2019-05,31,21.7874,27.4287,16.7639,69.6035,118.53,2.0197
四川,成都,2019-06,30,26.4063,32.5803,21.0493,69.0127,141.57,1.944
四川,成都,2019-07,31,26.65,31.2177,22.6016,77.289,209.64,1.6026
四川,成都,2019-08,31,27.2871,31.8142,23.08,76.3968,166.21,1.5835
四川,成都,2019-09,30,22.509,27.1977,18.658,79.9733,161.88,1.6027
四川,成都,2019-10,31,17.8342,22.8039,14.0526,80.9961,117.28,1.7732
四川,成都,2019-11,30,12.192,16.9763,8.4937,80.8623,38.71,1.549
四川,成都,2019-12,31,7.789,13.3874,3.7235,76.8029,7.11,1.2865
四川,成都,2020-01,31,6.9335,12.7013,2.6242,78.3684,12.13,1.489
四川,成都,2020-02,29,9.6107,15.8728,4.5686,74.8597,9.54,1.5959
四川,成都,2020-03,31,14.8855,21.2768,9.3797,67.7216,38.31,2.1448
四川,成都,2020-04,30,17.6137,23.8317,12.1927,66.2177,39.08,2.121
四川,成都,2020-05,31,24.8877,31.6981,18.7929,58.2055,64.56,2.2532
四川,成都,2020-06,30,27.3417,34.0313,21.7897,65.44,163.99,2.0613
四川,成都,2020-07,31,26.7229,31.4948,22.5465,78.0684,299.22,1.8145
四川,成都,2020-08,31,26.1242,30.1039,22.2055,83.9368,366.9,1.8655
四川,成都,2020-09,30,21.89,26.1377,18.298,84.1787,144.9,1.671
四川,成都,2020-10,31,16.1671,20.4339,12.9506,83.0448,83.96,1.7197
四川,成都,2020-11,30,12.5233,17.835,8.162,78.3823,14.22,1.5147
四川,成都,2020-12,31,5.369,10.3313,1.5987,79.9,19.97,1.6987
四川,成都,2021-01,31,5.2139,10.9716,0.7097,76.0555,18.06,1.6039
四川,成都,2021-02,28,12.0511,17.9425,7.3164,75.55,17.27,1.7043
四川,成都,2021-03,31,14.8852,20.9706,9.9581,72.5484,28.49,1.9303
四川,成都,2021-04,30,18.1733,24.3,12.8857,71.282,60.48,2.2043
四川,成都,2021-05,31,23.4529,29.9432,18.0474,66.6535,90.58,2.0506
四川,成都,2021-06,30,26.0347,31.9333,21.03,67.9087,172.25,2.0147
四川,成都,2021-07,31,27.2577,31.6481,23.3913,80.3594,257.26,1.6626
四川,成都,2021-08,31,25.7374,30.1206,22.0287,82.4371,356.17,1.9081
四川,成都,2021-09,30,23.5357,27.8177,19.9257,85.157,250.27,1.8093
四川,成都,2021-10,31,16.5884,20.8732,13.1639,85.1355,79.59,1.8174
四川,成都,2021-11,30,10.5367,15.3157,6.9313,80.556,17.65,1.5
四川,成都,2021-12,31,7.2523,12.4329,3.6087,81.2294,10.42,1.5768
四川,成都,2022-01,31,6.4442,11.7155,2.5881,82.9677,14.8,1.6797
四川,成都,2022-02,28,6.5543,11.6175,2.3593,80.3632,26.4,1.7521
四川,成都,2022-03,31,16.4306,22.7994,11.0787,72.5187,41.49,2.3148
四川,成都,2022-04,30,18.0853,24.22,12.7233,72.6823,135.51,2.384
四川,成都,2022-05,31,21.2148,26.671,16.3455,75.3752,145.96,1.9568
四川,成都,2022-06,30,26.49,31.807,21.957,72.7337,96.06,1.6783
四川,成都,2022-07,31,29.2006,34.7816,24.1635,70.9529,140.71,1.7719
四川,成都,2022-08,31,30.4745,36.3332,25.3929,68.5142,107.9,2.0274
四川,成都,2022-09,30,22.7727,27.972,18.7903,75.942,129,1.7553
四川,成都,2022-10,31,18.1555,23.7519,13.7423,72.7232,44.05,1.6997
四川,成都,2022-11,30,14.53,20.5863,10.3293,74.853,15.13,1.8647
四川,成都,2022-12,31,6.5023,11.9887,2.2929,71.6865,10.69,1.5845
四川,成都,2023-01,31,5.8313,12.3987,0.9945,67.3232,5.08,1.5177
四川,成都,2023-02,28,9.7746,15.9739,5.1018,72.4618,14.93,1.8925
四川,成都,2023-03,31,14.7745,21.0948,9.5074,68.9616,54.78,1.9848
四川,成都,2023-04,30,20.001,26.94,13.8793,61.145,74.49,2.6383
四川,成都,2023-05,31,23.9684,30.6971,17.9561,62.1955,68.63,2.1565
四川,成都,2023-06,30,26.637,33.627,21.0143,60.0223,82.03,2.0753
四川,成都,2023-07,31,28.3668,33.9865,23.4968,70.9287,273.64,1.7126
四川,成都,2023-08,31,27.1574,31.7881,23.0855,78.9806,190.52,1.6077
四川,成都,2023-09,30,24.4023,29.668,20.1603,76.508,114.33,1.695
四川,成都,2023-10,31,18.9097,24.3197,14.9852,77.2639,70.63,1.57
四川,成都,2023-11,30,13.885,19.7857,9.4227,73.7943,30.01,1.895
四川,成都,2023-12,31,7.7842,13.8671,3.3019,74.4048,0.89,1.5081
四川,成都,2024-01,31,7.2355,13.1555,3.041,76.4619,19.89,1.6706
四川,成都,2024-02,29,8.1079,14.6248,2.8603,70.0855,11.14,1.9552
四川,成都,2024-03,31,15.4387,22.2626,9.6029,66.1687,21.74,2.0677
四川,成都,2024-04,30,21.2347,27.4473,15.8217,68.1937,107.97,2.0573
四川,成都,2024-05,31,24.3042,30.5481,18.7458,64.3255,97.13,1.9087
四川,成都,2024-06,30,26.4773,32.8317,21.24,67.057,81.77,1.846
四川,成都,2024-07,31,27.8668,32.3377,23.9545,80.0748,310.47,1.8961
四川,成都,2024-08,31,29.8445,35.1235,25.0274,71.3932,83,1.5452
四川,成都,2024-09,30,28.2357,33.8643,23.2787,68.0187,161.11,1.7573
四川,成都,2024-10,31,18.3661,23.2526,14.5774,78.2223,74.72,1.5271
四川,成都,2024-11,30,13.5837,18.3997,9.924,78.035,31.41,1.6973
四川,成都,2024-12,31,6.6074,12.23,2.4884,72.7948,20.41,1.5155
四川,成都,2025-01,31,7.3158,13.1313,2.7623,74.8194,22.45,1.6765
四川,成都,2025-02,28,8.0643,13.7707,3.7514,73.9889,29.63,1.7746
四川,成都,2025-03,31,11.9352,18.0926,6.7945,67.4668,43.33,2.1565
四川,成都,2025-04,30,20.435,27.2833,14.4827,62.815,50.98,2.003
四川,成都,2025-05,31,24.5477,31.3848,18.3435,60.0316,86.11,2.2329
四川,成都,2025-06,30,27.9063,34.2427,22.195,61.1157,140.74,1.917
四川,成都,2025-07,31,29.0616,33.9568,24.4406,74.0248,173.95,1.5929
四川,成都,2025-08,31,28.1603,32.8481,23.9248,75.9926,200.15,1.8448
四川,成都,2025-09,30,23.381,27.963,19.639,82.334,240.59,1.7863
四川,成都,2025-10,31,18.6468,23.0261,15.2942,84.4332,106.56,1.8335
四川,成都,2025-11,30,11.963,16.9683,8.025,77.8947,24.81,1.5707
四川,成都,2025-12,31,8.5187,14.0868,4.3823,80.1055,7.82,1.4926
四川,成都,2026-01,31,6.1887,12.3035,1.4897,74.1265,9.83,1.8165
四川,成都,2026-02,28,11.1014,17.555,6.0068,72.9714,12.83,1.8582
四川,成都,2026-03,31,14.4639,20.1874,9.8087,74.3935,51.36,1.9435
四川,成都,2026-04,30,19.9907,26.1813,14.6687,68.8287,103.49,2.2627
四川,成都,2026-05,27,23.081,28.68,18.2233,65.0895,57.75,1.829
天津,天津,2018-01,31,-5.6939,0.1129,-10.4506,52.7965,2.29,2.5248
天津,天津,2018-02,28,-2.3804,3.8729,-7.3818,51.4789,1.43,2.6604
天津,天津,2018-03,31,5.7842,13.8552,-0.6668,56.2168,2.76,2.6003
天津,天津,2018-04,30,13.7203,22.0273,5.9863,53.074,55.61,3.3097
天津,天津,2018-05,31,21.7748,29.94,14.141,47.8839,10.96,2.6606
天津,天津,2018-06,30,26.558,34.0323,19.7037,54.5093,64.3,2.514
天津,天津,2018-07,31,28.4945,34.0242,23.8416,72.8613,220.04,2.1977
天津,天津,2018-08,31,27.1106,32.15,22.6326,74.4265,204.84,1.8706
天津,天津,2018-09,30,20.393,27.2473,14.5273,58.944,12.79,2.0227
天津,天津,2018-10,31,12.1526,19.9161,5.5861,53.69,16.68,2.0816
天津,天津,2018-11,30,4.835,11.6113,-0.0647,62.6073,6.16,1.7537
天津,天津,2018-12,31,-3.3435,2.0661,-7.9313,49.8881,3.59,2.1542
天津,天津,2019-01,31,-2.8945,3.2842,-7.6423,50.0823,0,2.1913
天津,天津,2019-02,28,-1.6196,4.4525,-6.4461,51.9371,1.34,2.1986
天津,天津,2019-03,31,7.1535,15.6474,-0.3303,47.1484,3.96,2.8752
天津,天津,2019-04,30,13.031,21.0143,5.3667,48.6377,27.19,2.9263
天津,天津,2019-05,31,21.7674,30.7445,12.8823,38.7548,44,3.12
天津,天津,2019-06,30,26.092,33.869,19.2957,51.6613,19.89,2.4767
天津,天津,2019-07,31,28.1271,34.58,22.1942,63.5023,165.63,1.8971
天津,天津,2019-08,31,25.3455,30.5306,20.4842,69.9142,153.03,1.9726
天津,天津,2019-09,30,22.9303,30.7607,16.6627,60.1143,24.13,1.6567
天津,天津,2019-10,31,13.2523,20.8861,7.1971,57.619,12.15,1.9658
天津,天津,2019-11,30,5.0507,11.2377,0.1003,58.424,24.74,2.2673
天津,天津,2019-12,31,-2.1748,3.4306,-6.4297,63.0813,6.92,2.0758
天津,天津,2020-01,31,-2.1842,3.2865,-7.0097,62.0539,3.37,1.6887
天津,天津,2020-02,29,-0.189,6.2772,-4.9655,67.6879,17.26,2.55
天津,天津,2020-03,31,6.83,15.3413,-0.3748,53.5319,39.41,3.1339
天津,天津,2020-04,30,13.1967,21.975,4.9857,43.1607,26.37,2.975
天津,天津,2020-05,31,19.9145,27.971,12.4,56.1258,78.87,2.9129
天津,天津,2020-06,30,26.254,34.1893,18.976,51.5983,25.34,2.4083
天津,天津,2020-07,31,27.1429,33.4468,21.481,64.2265,87.09,1.9584
天津,天津,2020-08,31,25.8106,30.8213,21.3735,77.9216,246.85,1.8065
天津,天津,2020-09,30,20.309,26.6033,14.6833,70.5393,116.12,1.9133
天津,天津,2020-10,31,11.8719,19.4058,5.7732,60.6061,7.76,1.8816
天津,天津,2020-11,30,4.5103,10.841,-0.4473,62.2163,26.63,2.0883
天津,天津,2020-12,31,-4.441,1.6313,-9.4206,58.8506,3.31,2.1568
天津,天津,2021-01,31,-4.9935,1.1203,-10.1265,60.6019,0.06,2.3968
