ticker,company_name,industry_group,cik,fiscal_year,rd_expense_usd,rd_expense_musd,rd_expense_busd,sec_fact_tag,form,filed_date,source_url,crawl_time,raw_file
IDXX,"IDEXX Laboratories, Inc.",Diagnostics,0000874716,2013,88003000.0,88.003,0.088003,ResearchAndDevelopmentExpense,10-K,2014-02-18,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874716.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874716_a9ee81741b957b2b.json
IDXX,"IDEXX Laboratories, Inc.",Diagnostics,0000874716,2014,98263000.0,98.263,0.098263,ResearchAndDevelopmentExpense,10-K,2015-02-17,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874716.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874716_a9ee81741b957b2b.json
IDXX,"IDEXX Laboratories, Inc.",Diagnostics,0000874716,2015,99681000.0,99.681,0.099681,ResearchAndDevelopmentExpense,10-K,2016-02-17,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874716.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874716_a9ee81741b957b2b.json
IDXX,"IDEXX Laboratories, Inc.",Diagnostics,0000874716,2016,101122000.0,101.122,0.101122,ResearchAndDevelopmentExpense,10-K,2017-02-17,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874716.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874716_a9ee81741b957b2b.json
IDXX,"IDEXX Laboratories, Inc.",Diagnostics,0000874716,2017,109182000.0,109.182,0.109182,ResearchAndDevelopmentExpense,10-K,2018-02-16,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874716.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874716_a9ee81741b957b2b.json
IDXX,"IDEXX Laboratories, Inc.",Diagnostics,0000874716,2018,117863000.0,117.863,0.117863,ResearchAndDevelopmentExpense,10-K,2019-02-15,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874716.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874716_a9ee81741b957b2b.json
IDXX,"IDEXX Laboratories, Inc.",Diagnostics,0000874716,2019,133193000.0,133.193,0.133193,ResearchAndDevelopmentExpense,10-K,2020-02-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874716.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874716_a9ee81741b957b2b.json
IDXX,"IDEXX Laboratories, Inc.",Diagnostics,0000874716,2020,141249000.0,141.249,0.141249,ResearchAndDevelopmentExpense,10-K,2021-02-12,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874716.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874716_a9ee81741b957b2b.json
IDXX,"IDEXX Laboratories, Inc.",Diagnostics,0000874716,2021,161009000.0,161.009,0.161009,ResearchAndDevelopmentExpense,10-K,2022-02-16,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874716.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874716_a9ee81741b957b2b.json
IDXX,"IDEXX Laboratories, Inc.",Diagnostics,0000874716,2022,254820000.0,254.82,0.25482,ResearchAndDevelopmentExpense,10-K,2023-02-16,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874716.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874716_a9ee81741b957b2b.json
IDXX,"IDEXX Laboratories, Inc.",Diagnostics,0000874716,2023,190951000.0,190.951,0.190951,ResearchAndDevelopmentExpense,10-K,2024-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874716.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874716_a9ee81741b957b2b.json
IDXX,"IDEXX Laboratories, Inc.",Diagnostics,0000874716,2024,219792000.0,219.792,0.219792,ResearchAndDevelopmentExpense,10-K,2025-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874716.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874716_a9ee81741b957b2b.json
IDXX,"IDEXX Laboratories, Inc.",Diagnostics,0000874716,2025,251207000.0,251.207,0.251207,ResearchAndDevelopmentExpense,10-K,2026-02-20,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874716.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874716_a9ee81741b957b2b.json
INCY,Incyte Corporation,Biotechnology,0000879169,2011,178707000.0,178.707,0.178707,ResearchAndDevelopmentExpense,10-K,2012-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2012,210391000.0,210.391,0.210391,ResearchAndDevelopmentExpense,10-K,2013-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2013,260436000.0,260.436,0.260436,ResearchAndDevelopmentExpense,10-K,2014-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2014,347523000.0,347.523,0.347523,ResearchAndDevelopmentExpense,10-K,2015-02-17,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2015,479514000.0,479.514,0.479514,ResearchAndDevelopmentExpense,10-K,2016-02-12,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2016,581861000.0,581.861,0.581861,ResearchAndDevelopmentExpense,10-K,2017-02-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2017,1326361000.0,1326.361,1.326361,ResearchAndDevelopmentExpense,10-K,2018-02-15,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2018,1197957000.0,1197.957,1.197957,ResearchAndDevelopmentExpense,10-K,2019-02-14,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2019,1154111000.0,1154.111,1.154111,ResearchAndDevelopmentExpense,10-K,2020-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2020,2215942000.0,2215.942,2.215942,ResearchAndDevelopmentExpense,10-K,2021-02-09,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2021,1458179000.0,1458.179,1.458179,ResearchAndDevelopmentExpense,10-K,2022-02-08,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2022,1585936000.0,1585.936,1.585936,ResearchAndDevelopmentExpense,10-K,2023-02-07,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2023,1627594000.0,1627.594,1.627594,ResearchAndDevelopmentExpense,10-K,2024-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2024,2606848000.0,2606.848,2.606848,ResearchAndDevelopmentExpense,10-K,2025-02-10,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
INCY,Incyte Corporation,Biotechnology,0000879169,2025,2050152000.0,2050.152,2.050152,ResearchAndDevelopmentExpense,10-K,2026-02-10,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879169.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000879169_86a52bcb02e26ab0.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2010,145160000.0,145.16,0.14516,ResearchAndDevelopmentExpense,10-K,2011-03-01,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2011,157397000.0,157.397,0.157397,ResearchAndDevelopmentExpense,10-K,2012-02-29,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2012,158458000.0,158.458,0.158458,ResearchAndDevelopmentExpense,10-K,2013-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2013,173700000.0,173.7,0.1737,ResearchAndDevelopmentExpense,10-K,2014-03-03,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2014,238900000.0,238.9,0.2389,ResearchAndDevelopmentExpense,10-K,2015-03-02,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2015,319500000.0,319.5,0.3195,ResearchAndDevelopmentExpense,10-K,2016-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2016,340400000.0,340.4,0.3404,ResearchAndDevelopmentExpense,10-K,2017-03-01,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2017,372500000.0,372.5,0.3725,ResearchAndDevelopmentExpense,10-K,2018-02-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2018,411900000.0,411.9,0.4119,ResearchAndDevelopmentExpense,10-K,2019-03-01,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2019,461500000.0,461.5,0.4615,ResearchAndDevelopmentExpense,10-K,2020-03-02,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2020,531000000.0,531.0,0.531,ResearchAndDevelopmentExpense,10-K,2021-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2021,638200000.0,638.2,0.6382,ResearchAndDevelopmentExpense,10-K,2022-02-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
IONS,"Ionis Pharmaceuticals, Inc.",Biotechnology,0000874015,2025,915619000.0,915.619,0.915619,ResearchAndDevelopmentExpense,10-K,2026-02-26,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874015.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000874015_688c6231f64f9569.json
ISRG,"Intuitive Surgical, Inc.",Medical Devices,0001035267,2009,95102000.0,95.102,0.095102,ResearchAndDevelopmentExpense,10-K,2010-01-29,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035267.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001035267_b4c50685c253b116.json
ISRG,"Intuitive Surgical, Inc.",Medical Devices,0001035267,2010,116000000.0,116.0,0.116,ResearchAndDevelopmentExpense,10-K,2011-02-01,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035267.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001035267_b4c50685c253b116.json
ISRG,"Intuitive Surgical, Inc.",Medical Devices,0001035267,2011,140200000.0,140.2,0.1402,ResearchAndDevelopmentExpense,10-K,2012-02-06,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035267.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001035267_b4c50685c253b116.json
ISRG,"Intuitive Surgical, Inc.",Medical Devices,0001035267,2012,170000000.0,170.0,0.17,ResearchAndDevelopmentExpense,10-K,2013-02-04,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035267.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001035267_b4c50685c253b116.json
ISRG,"Intuitive Surgical, Inc.",Medical Devices,0001035267,2013,167700000.0,167.7,0.1677,ResearchAndDevelopmentExpense,10-K,2014-02-03,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035267.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001035267_b4c50685c253b116.json
ISRG,"Intuitive Surgical, Inc.",Medical Devices,0001035267,2014,178000000.0,178.0,0.178,ResearchAndDevelopmentExpense,10-K,2015-02-06,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035267.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001035267_b4c50685c253b116.json
ISRG,"Intuitive Surgical, Inc.",Medical Devices,0001035267,2015,197400000.0,197.4,0.1974,ResearchAndDevelopmentExpense,10-K,2016-02-02,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035267.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001035267_b4c50685c253b116.json
ISRG,"Intuitive Surgical, Inc.",Medical Devices,0001035267,2016,239600000.0,239.6,0.2396,ResearchAndDevelopmentExpense,10-K,2017-02-06,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035267.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001035267_b4c50685c253b116.json
ISRG,"Intuitive Surgical, Inc.",Medical Devices,0001035267,2017,328600000.0,328.6,0.3286,ResearchAndDevelopmentExpense,10-K,2018-02-02,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035267.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001035267_b4c50685c253b116.json
ISRG,"Intuitive Surgical, Inc.",Medical Devices,0001035267,2018,418100000.0,418.1,0.4181,ResearchAndDevelopmentExpense,10-K,2019-02-04,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035267.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001035267_b4c50685c253b116.json
ISRG,"Intuitive Surgical, Inc.",Medical Devices,0001035267,2019,557300000.0,557.3,0.5573,ResearchAndDevelopmentExpense,10-K,2020-02-07,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035267.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001035267_b4c50685c253b116.json
ISRG,"Intuitive Surgical, Inc.",Medical Devices,0001035267,2020,595100000.0,595.1,0.5951,ResearchAndDevelopmentExpense,10-K,2021-02-10,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035267.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001035267_b4c50685c253b116.json
ISRG,"Intuitive Surgical, Inc.",Medical Devices,0001035267,2021,671000000.0,671.0,0.671,ResearchAndDevelopmentExpense,10-K,2022-02-03,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035267.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001035267_b4c50685c253b116.json
ISRG,"Intuitive Surgical, Inc.",Medical Devices,0001035267,2022,879000000.0,879.0,0.879,ResearchAndDevelopmentExpense,10-K,2023-02-10,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035267.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001035267_b4c50685c253b116.json
ISRG,"Intuitive Surgical, Inc.",Medical Devices,0001035267,2023,998800000.0,998.8,0.9988,ResearchAndDevelopmentExpense,10-K,2024-01-31,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035267.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001035267_b4c50685c253b116.json
ISRG,"Intuitive Surgical, Inc.",Medical Devices,0001035267,2024,1145300000.0,1145.3,1.1453,ResearchAndDevelopmentExpense,10-K,2025-01-31,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035267.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001035267_b4c50685c253b116.json
ISRG,"Intuitive Surgical, Inc.",Medical Devices,0001035267,2025,1311800000.0,1311.8,1.3118,ResearchAndDevelopmentExpense,10-K,2026-02-03,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035267.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001035267_b4c50685c253b116.json
JNJ,Johnson & Johnson,Pharmaceuticals,0000200406,2023,483000000.0,483.0,0.483,ResearchAndDevelopmentExpense,10-K,2024-02-16,https://data.sec.gov/api/xbrl/companyfacts/CIK0000200406.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000200406_76c5b41ceb787a69.json
JNJ,Johnson & Johnson,Pharmaceuticals,0000200406,2024,1841000000.0,1841.0,1.841,ResearchAndDevelopmentExpense,10-K,2025-02-13,https://data.sec.gov/api/xbrl/companyfacts/CIK0000200406.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000200406_76c5b41ceb787a69.json
JNJ,Johnson & Johnson,Pharmaceuticals,0000200406,2025,109000000.0,109.0,0.109,ResearchAndDevelopmentExpense,10-K,2026-02-11,https://data.sec.gov/api/xbrl/companyfacts/CIK0000200406.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000200406_76c5b41ceb787a69.json
LLY,Eli Lilly and Company,Pharmaceuticals,0000059478,2009,4326500000.0,4326.5,4.3265,ResearchAndDevelopmentExpense,10-K,2010-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0000059478.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000059478_4a13ca44150fa50c.json
LLY,Eli Lilly and Company,Pharmaceuticals,0000059478,2010,4884200000.0,4884.2,4.8842,ResearchAndDevelopmentExpense,10-K,2011-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0000059478.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000059478_4a13ca44150fa50c.json
LLY,Eli Lilly and Company,Pharmaceuticals,0000059478,2011,5020800000.0,5020.8,5.0208,ResearchAndDevelopmentExpense,10-K,2012-02-24,https://data.sec.gov/api/xbrl/companyfacts/CIK0000059478.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000059478_4a13ca44150fa50c.json
LLY,Eli Lilly and Company,Pharmaceuticals,0000059478,2012,5278100000.0,5278.1,5.2781,ResearchAndDevelopmentExpense,10-K,2013-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0000059478.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000059478_4a13ca44150fa50c.json
LLY,Eli Lilly and Company,Pharmaceuticals,0000059478,2013,5531300000.0,5531.3,5.5313,ResearchAndDevelopmentExpense,10-K,2014-02-19,https://data.sec.gov/api/xbrl/companyfacts/CIK0000059478.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000059478_4a13ca44150fa50c.json
LLY,Eli Lilly and Company,Pharmaceuticals,0000059478,2014,4733600000.0,4733.6,4.7336,ResearchAndDevelopmentExpense,10-K,2015-02-19,https://data.sec.gov/api/xbrl/companyfacts/CIK0000059478.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000059478_4a13ca44150fa50c.json
LLY,Eli Lilly and Company,Pharmaceuticals,0000059478,2015,4796400000.0,4796.4,4.7964,ResearchAndDevelopmentExpense,10-K,2016-02-19,https://data.sec.gov/api/xbrl/companyfacts/CIK0000059478.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000059478_4a13ca44150fa50c.json
LLY,Eli Lilly and Company,Pharmaceuticals,0000059478,2016,5243900000.0,5243.9,5.2439,ResearchAndDevelopmentExpense,10-K,2017-02-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0000059478.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000059478_4a13ca44150fa50c.json
LLY,Eli Lilly and Company,Pharmaceuticals,0000059478,2017,5281800000.0,5281.8,5.2818,ResearchAndDevelopmentExpense,10-K,2018-02-20,https://data.sec.gov/api/xbrl/companyfacts/CIK0000059478.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000059478_4a13ca44150fa50c.json
LLY,Eli Lilly and Company,Pharmaceuticals,0000059478,2018,5307100000.0,5307.1,5.3071,ResearchAndDevelopmentExpense,10-K,2019-02-19,https://data.sec.gov/api/xbrl/companyfacts/CIK0000059478.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000059478_4a13ca44150fa50c.json
LLY,Eli Lilly and Company,Pharmaceuticals,0000059478,2019,5595000000.0,5595.0,5.595,ResearchAndDevelopmentExpense,10-K,2020-02-19,https://data.sec.gov/api/xbrl/companyfacts/CIK0000059478.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000059478_4a13ca44150fa50c.json
LLY,Eli Lilly and Company,Pharmaceuticals,0000059478,2020,6085700000.0,6085.7,6.0857,ResearchAndDevelopmentExpense,10-K,2021-02-17,https://data.sec.gov/api/xbrl/companyfacts/CIK0000059478.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000059478_4a13ca44150fa50c.json
LLY,Eli Lilly and Company,Pharmaceuticals,0000059478,2021,7025900000.0,7025.9,7.0259,ResearchAndDevelopmentExpense,10-K,2022-02-23,https://data.sec.gov/api/xbrl/companyfacts/CIK0000059478.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000059478_4a13ca44150fa50c.json
LLY,Eli Lilly and Company,Pharmaceuticals,0000059478,2022,7190800000.0,7190.8,7.1908,ResearchAndDevelopmentExpense,10-K,2023-02-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0000059478.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0000059478_4a13ca44150fa50c.json
MDT,Medtronic plc,Medical Devices,0001613103,2015,1640000000.0,1640.0,1.64,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2015-06-23,https://data.sec.gov/api/xbrl/companyfacts/CIK0001613103.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001613103_32a3b0c2adb7a677.json
MDT,Medtronic plc,Medical Devices,0001613103,2016,2224000000.0,2224.0,2.224,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2016-06-28,https://data.sec.gov/api/xbrl/companyfacts/CIK0001613103.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001613103_32a3b0c2adb7a677.json
MDT,Medtronic plc,Medical Devices,0001613103,2017,2193000000.0,2193.0,2.193,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2017-06-27,https://data.sec.gov/api/xbrl/companyfacts/CIK0001613103.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001613103_32a3b0c2adb7a677.json
MDT,Medtronic plc,Medical Devices,0001613103,2018,2253000000.0,2253.0,2.253,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2018-06-22,https://data.sec.gov/api/xbrl/companyfacts/CIK0001613103.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001613103_32a3b0c2adb7a677.json
MDT,Medtronic plc,Medical Devices,0001613103,2019,2330000000.0,2330.0,2.33,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2019-06-21,https://data.sec.gov/api/xbrl/companyfacts/CIK0001613103.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001613103_32a3b0c2adb7a677.json
MDT,Medtronic plc,Medical Devices,0001613103,2020,2331000000.0,2331.0,2.331,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2020-06-19,https://data.sec.gov/api/xbrl/companyfacts/CIK0001613103.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001613103_32a3b0c2adb7a677.json
MDT,Medtronic plc,Medical Devices,0001613103,2021,2493000000.0,2493.0,2.493,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2021-06-25,https://data.sec.gov/api/xbrl/companyfacts/CIK0001613103.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001613103_32a3b0c2adb7a677.json
MDT,Medtronic plc,Medical Devices,0001613103,2022,2746000000.0,2746.0,2.746,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,10-K,2022-06-23,https://data.sec.gov/api/xbrl/companyfacts/CIK0001613103.json,2026-05-27T18:35:39.477974+00:00,data/raw/sec_companyfacts/CIK0001613103_32a3b0c2adb7a677.json
